iso3,year,anc1_coverage,anc4_coverage,contraception,hospital_beds_per1000,ifd_coverage,ldi_pc,sanitation,tfr,water,gdp_pc,sdi,hexp_pc,hexp_frac_ooc,universal_coverage,education
KHM,2015,0.967203065,0.78298312,0.266302603,0.782038203,0.90179749,2764.5044,0.545912932,2.776220163,0.548195624,3184.2532,0.465540944,197.5169678,0.730415039,0.483185297,5.693291877
KHM,2019,0.975220595,0.816437709,0.29007542,0.798304106,0.921922352,3370.51,0.617332506,2.601220105,0.59647501,3895.0291,0.497235876,214.5485885,0.725216782,0.51441745,6.174018964
KHM,2016,0.969560098,0.789417892,0.273743605,0.7870263,0.90725848,2904.6279,0.56170226,2.719232661,0.553885215,3358.2852,0.473364179,197.5169678,0.730415039,0.49193232,5.798451309
KHM,2011,0.940634566,0.720298995,0.226794416,0.747590399,0.786791834,2261.135,0.446015462,2.999267521,0.527414155,2580.1926,0.434638869,125.2033081,0.716687241,0.449725658,5.268985094
KHM,1970,NA,NA,NA,NA,NA,1237.9064,NA,6.500737244,NA,1176.9091,0.212510857,NA,NA,NA,1.89113983
KHM,1984,0.497407446,0.127028753,0.067781802,0.956092212,0.122955195,809.6955,0.103707855,6.118409279,0.236535673,812.20197,0.226788689,40.19129401,0.719601818,0.247589584,2.709797352
KHM,2010,0.927313517,0.683824896,0.218140067,0.735510701,0.718276193,2147.3733,0.416551145,3.059968619,0.521812124,2441.9028,0.426949693,125.6799698,0.699220047,0.441729383,5.160910555
KHM,1996,0.419342599,0.092901859,0.086368382,0.714500028,0.101780485,1043.5962,0.145975345,4.680524382,0.264454676,1091.4005,0.303223131,71.87125397,0.690523529,0.27525062,3.714352751
KHM,1997,0.416529166,0.089336233,0.093474556,0.685391668,0.097136533,1063.249,0.150126292,4.49149939,0.280737348,1125.8124,0.311190968,66.18763733,0.713744202,0.280345111,3.805304519
KHM,2017,0.970690547,0.793152048,0.273035521,0.791103832,0.907594821,3053.3267,0.56170226,2.661467572,0.553885215,3535.261,0.481270592,197.5169678,0.730415039,0.50083775,5.903898425
KHM,2018,0.973192748,0.80580411,0.28202404,0.794563235,0.915490292,3207.1279,0.59158973,2.613147712,0.5766864,3712.3936,0.489765397,206.4036541,0.727656888,0.508064662,6.037742739
KHM,1973,NA,NA,NA,NA,NA,1138.5872,NA,6.459533681,NA,944.13037,0.215120295,NA,NA,NA,2.066047279
KHM,1974,NA,NA,NA,NA,NA,1084.5175,NA,6.443377329,NA,879.80963,0.215080068,NA,NA,NA,2.127257059
KHM,1980,0.49149814,0.122131984,0.063791817,0.950040132,0.116875952,857.65088,0.097498322,6.311264065,0.248344489,793.66736,0.215094842,33.54629346,0.719326407,0.243910587,2.404708444
KHM,1993,0.454192035,0.110361565,0.079166797,0.817884925,0.118568689,980.13824,0.134880631,5.276314032,0.233340316,1011.4313,0.280104015,60.3571529,0.720220891,0.264603015,3.454020246
KHM,1981,0.493088963,0.123488623,0.064578366,0.949754586,0.118487126,836.90204,0.098810847,6.272860961,0.246806542,788.79156,0.217193696,35.09670971,0.719395275,0.244658989,2.48133281
KHM,1982,0.493820574,0.124305212,0.065530302,0.950103019,0.119509193,821.40192,0.100078052,6.230795865,0.244149331,785.23596,0.219683577,36.71878189,0.719464133,0.245492703,2.556045342
KHM,1983,0.495434543,0.125571636,0.066650239,0.952380305,0.12101281,812.89636,0.101497286,6.179708896,0.240175466,797.67212,0.222900479,38.41582172,0.719532981,0.246480486,2.631877966
KHM,2009,0.911515944,0.638107991,0.205955536,0.716615269,0.635478512,2038.4363,0.388478644,3.124493423,0.515292442,2358.1755,0.4192118,124.280838,0.724799194,0.426880747,5.051895369
KHM,1975,NA,NA,NA,NA,NA,1031.5582,NA,6.424985475,NA,855.33423,0.214701942,NA,NA,NA,2.17997539
KHM,1985,0.499409224,0.128374201,0.069199655,0.960544322,0.125061248,810.20587,0.105952397,6.05430928,0.232991786,825.85303,0.230998125,42.04882368,0.719670645,0.24877386,2.78923242
KHM,1986,0.500675156,0.129125404,0.070453976,0.964799661,0.126956899,813.35968,0.107774159,5.994054257,0.230273743,837.44403,0.235199488,43.99220321,0.719739462,0.249934126,2.869699095
KHM,1987,0.502881754,0.130582664,0.072051829,0.972275157,0.129425399,831.91882,0.110556408,5.934117106,0.228858209,917.60474,0.240532884,46.02540032,0.719808269,0.251423814,2.949842138
KHM,2002,0.644546188,0.2049421,0.121527116,0.60064701,0.176266134,1274.2747,0.209065886,3.764586554,0.399642517,1481.941,0.353903747,85.16819,0.739934998,0.324574172,4.299011447
KHM,1978,NA,NA,NA,NA,NA,915.81995,NA,6.373514314,NA,869.27808,0.213806314,NA,NA,NA,2.305555248
KHM,1979,NA,NA,NA,NA,NA,884.4812,NA,6.346141572,NA,816.29816,0.213965231,NA,NA,NA,2.346049987
KHM,1992,0.474980121,0.119718603,0.078298639,0.859061502,0.126468113,963.36957,0.130966029,5.429018477,0.229695894,1043.5612,0.273489489,57.69084282,0.720152146,0.261825681,3.368469758
KHM,2008,0.89161193,0.583227715,0.194351704,0.694138991,0.543918035,1924.6083,0.359452954,3.195921388,0.507525262,2381.8037,0.411046928,110.0259933,0.722158585,0.412531374,4.942718613
KHM,1994,0.43707193,0.102654239,0.079380518,0.780401321,0.111715563,1001.2057,0.137463628,5.10036246,0.240653635,1056.45,0.287312291,63.14669241,0.720289625,0.267410613,3.539363291
KHM,1995,0.426405875,0.097407151,0.075658181,0.746451446,0.106674189,1025.5828,0.141711653,4.898441371,0.251688642,1099.0775,0.295242002,72.50530243,0.612333755,0.270248813,3.625893349
KHM,2007,0.864616343,0.517952071,0.182576631,0.667616484,0.450813098,1783.9885,0.329178438,3.273849211,0.494543983,2227.9729,0.401565811,81.62313843,0.644686432,0.398664473,4.834040765
KHM,2001,0.578071083,0.158096527,0.112319647,0.610042089,0.146459515,1214.8527,0.192371193,3.896682947,0.374975703,1402.6665,0.34487338,78.94039154,0.751309967,0.310063464,4.196312884
KHM,1988,0.505265761,0.132319664,0.073096832,0.981251953,0.132365722,861.22827,0.114391937,5.865576488,0.226958648,985.60651,0.24684276,48.15256613,0.719877065,0.253158579,3.030571063
KHM,1976,NA,NA,NA,NA,NA,990.14233,NA,6.407773177,NA,883.12946,0.214396385,NA,NA,NA,2.222818571
KHM,1977,NA,NA,NA,NA,NA,945.29755,NA,6.392387048,NA,828.85095,0.213668992,NA,NA,NA,2.263780995
KHM,2004,0.743730872,0.309137815,0.14581159,0.590726916,0.245174723,1425.8829,0.249703414,3.541991438,0.446218784,1710.0593,0.372341792,101.6658936,0.654428024,0.355666683,4.510064952
KHM,1991,0.492161474,0.127526319,0.076852466,0.900127749,0.13248452,936.06213,0.127346121,5.561234769,0.227110622,1012.3297,0.266426277,55.14231843,0.720083391,0.259078278,3.283309443
KHM,2005,0.789365562,0.374622266,0.160591777,0.614890639,0.299018023,1531.5109,0.274293186,3.444541715,0.464984759,1901.9713,0.382119269,107.0500031,0.723626404,0.372313727,4.617424111
KHM,2006,0.830070806,0.44629178,0.170820552,0.640808525,0.367407334,1651.2991,0.300729933,3.356025328,0.481216945,2060.1399,0.391870453,90.86169434,0.713656616,0.385263818,4.725379313
KHM,2000,0.505088614,0.119411435,0.10608158,0.622586944,0.119792866,1162.7473,0.178263339,4.037670879,0.350574908,1324.3594,0.335978784,73.70053101,0.77941391,0.296202053,4.09576832
KHM,1990,0.503833584,0.13294323,0.075548868,0.942943245,0.135924691,910.36896,0.122811641,5.678274531,0.226539725,969.35986,0.259641283,52.7063765,0.720014626,0.256360478,3.198904267
KHM,1998,0.424058589,0.089489624,0.097977754,0.659395967,0.096342297,1082.5242,0.155356485,4.335348147,0.299737845,1144.5558,0.31878623,63.99220276,0.795966644,0.285534008,3.899300246
KHM,1999,0.452519149,0.098160532,0.10228848,0.639008586,0.103566729,1118.4252,0.165898944,4.183810998,0.32633403,1251.8937,0.327254936,66.63020325,0.793190155,0.29081906,3.996431906
KHM,2003,0.697980232,0.254847668,0.132756632,0.594074236,0.20768135,1343.2642,0.227714164,3.647492625,0.423684078,1578.4011,0.363040934,98.54109192,0.666760635,0.339764621,4.403576118
KHM,1989,0.505962429,0.133298366,0.074372124,0.963169928,0.134704065,889.29401,0.118872751,5.780859852,0.227296321,990.39905,0.253362834,50.37804363,0.719945851,0.254855189,3.114446497
IDN,1977,NA,NA,NA,NA,NA,2001.9221,NA,4.543202485,NA,2299.9468,0.335836743,NA,NA,NA,4.129801161
IDN,1978,NA,NA,NA,NA,NA,2098.2268,NA,4.415780786,NA,2390.833,0.344943396,NA,NA,NA,4.253965034
IDN,1976,NA,NA,NA,NA,NA,1905.6443,NA,4.662515218,NA,2167.8853,0.326831065,NA,NA,NA,4.008251999
IDN,2002,0.95332077,0.824967028,0.459133337,0.697164565,0.435304437,5241.979,0.670201321,2.471332407,0.66956163,5258.2026,0.555369228,113.3811951,0.44766468,0.436829815,7.212639496
IDN,1988,0.788452873,0.548207821,0.336299744,0.656888979,0.207536865,3212.5449,0.500052883,3.184255742,0.498377349,3519.75,0.44428787,73.50610989,0.510471897,0.377424047,5.541855506
IDN,2016,0.970495887,0.88861125,0.42548479,0.871506028,0.620138266,9322.6064,0.84576706,2.004567024,0.631438217,10501.425,0.640528618,265.1420898,0.456337357,0.513004972,8.557669529
IDN,1979,NA,NA,NA,NA,NA,2208.917,NA,4.284263825,NA,2560.5684,0.354487834,NA,NA,NA,4.3800972
IDN,2001,0.951923054,0.817392153,0.453961682,0.699112251,0.422763846,5222.0747,0.662466957,2.472366642,0.671303795,5169.998,0.551582645,110.9258118,0.419394188,0.433310714,7.106759806
IDN,1984,0.747994184,0.494808712,0.301889673,0.640356942,0.187948067,2810.197,0.442844039,3.6380119,0.474697954,3147.8286,0.404619582,61.82990722,0.519423753,0.361035442,5.022862796
IDN,1996,0.932334186,0.728885309,0.425798874,0.697370002,0.296589045,4804.0713,0.585945709,2.470490913,0.623279221,5706.4097,0.528593502,108.2594528,0.466904984,0.421814295,6.542505096
IDN,2017,0.973068919,0.894905076,0.426956315,0.879913393,0.644982211,9731.7646,0.84576706,1.950003565,0.631438217,10907.119,0.646978934,265.1420898,0.456337357,0.519188307,8.655096381
IDN,2018,0.974903748,0.900621106,0.435633,0.88678099,0.662480275,10122.082,0.85795598,1.901027923,0.648310472,11317.42,0.653681949,274.5112793,0.453605365,0.524880278,8.775314293
IDN,1987,0.777995809,0.536587354,0.326450512,0.652567199,0.206556861,3110.1582,0.487601209,3.290054704,0.488478317,3391.7651,0.434255812,70.39506728,0.512710716,0.373679012,5.411943401
IDN,2014,0.965086307,0.878207493,0.421189283,0.842905621,0.557794132,8490.1816,0.817403528,2.112468218,0.62305761,9742.4199,0.62734865,254.1386566,0.45897583,0.500858355,8.36711631
IDN,2015,0.967766536,0.882728877,0.416359974,0.861222996,0.591215515,8908.6602,0.832785131,2.059150003,0.627068852,10103.172,0.633987225,265.1420898,0.456337357,0.506895281,8.462023428
IDN,2000,0.949615932,0.805136176,0.449943517,0.701201577,0.400024824,5201.6514,0.651850966,2.46609735,0.668585727,5080.4907,0.54801314,95.50646973,0.46693222,0.42981998,6.999360503
IDN,2004,0.95513614,0.833886178,0.459150268,0.702146905,0.454857083,5325.2495,0.68416768,2.452369321,0.666376732,5603.3721,0.563778453,127.5010376,0.450144997,0.443954043,7.418270851
IDN,2019,0.976433983,0.905474326,0.443389188,0.89210435,0.677690554,10520.373,0.868118784,1.876742437,0.663023867,11763.357,0.659647995,283.1284816,0.451176087,0.529941053,8.896829974
IDN,1980,0.698756715,0.421725297,0.268984797,0.624139438,0.144364123,2338.978,0.384032333,4.152020887,0.467397927,2771.5549,0.364472092,52.00843077,0.528363155,0.34319795,4.507216958
IDN,2003,0.954374605,0.829962752,0.458638145,0.698829164,0.443087225,5268.5728,0.678342044,2.464265564,0.67018875,5372.8164,0.559376596,130.8759308,0.447146988,0.440377513,7.316411655
IDN,1983,0.736065567,0.476968158,0.293177142,0.636399658,0.179424391,2695.4197,0.42465275,3.761238971,0.470788895,3003.3606,0.39430761,59.21304345,0.521659995,0.356482235,4.892667445
IDN,1995,0.920135107,0.702612313,0.413939812,0.690626463,0.275442136,4525.7896,0.569944899,2.518089176,0.603929002,5347.9077,0.519308866,99.36769867,0.471089058,0.419836491,6.4237628
IDN,2009,0.952682475,0.86606014,0.44633801,0.7372254,0.388726209,6346.9946,0.746154753,2.348370612,0.632958906,7405.4487,0.591525546,187.8467255,0.493695984,0.471293528,7.900461727
IDN,1985,0.75901891,0.511016894,0.31029799,0.643387462,0.195791972,2913.1033,0.458417788,3.519358404,0.479075011,3191.043,0.414596992,64.56242078,0.517186733,0.365424539,5.152901332
IDN,1986,0.768755234,0.524825391,0.318658599,0.64789953,0.202580183,3011.1904,0.474603157,3.402463126,0.485181972,3276.0974,0.424374307,67.41569516,0.514949024,0.369668736,5.281810249
IDN,1999,0.947253007,0.790682708,0.446936752,0.702452964,0.374679138,5178.0249,0.638018081,2.458676842,0.66548487,4999.1914,0.544365065,109.2695389,0.481629295,0.427804298,6.888783131
IDN,2013,0.96259655,0.875543631,0.42368986,0.822737181,0.51930829,8062.0391,0.802338519,2.164478479,0.620645202,9426.8135,0.620532641,244.7881775,0.462193985,0.494893328,8.272944888
IDN,1972,NA,NA,NA,NA,NA,1571.5507,NA,5.130523069,NA,1777.1621,0.291820549,NA,NA,NA,3.555164121
IDN,1975,NA,NA,NA,NA,NA,1819.2076,NA,4.776790392,NA,2075.4099,0.318102742,NA,NA,NA,3.891327269
IDN,1990,0.822565185,0.586164474,0.354810864,0.66596964,0.213238348,3483.5486,0.521432989,2.976398806,0.514792327,4009.2434,0.465560064,80.14673998,0.505993089,0.384800546,5.799532857
IDN,1991,0.842325332,0.607888266,0.363811322,0.669815684,0.218088265,3655.9827,0.531022537,2.871494663,0.528831665,4259.4204,0.476686612,83.68874843,0.50375328,0.391564994,5.926091722
IDN,1992,0.864310118,0.631358046,0.376761054,0.674172746,0.227460759,3844.167,0.539388009,2.765609894,0.547215287,4480.0215,0.488005374,87.38729255,0.50151332,0.398448686,6.052778226
IDN,1981,0.712259991,0.441325137,0.276943864,0.629782032,0.157463042,2475.0635,0.397375266,4.014113824,0.469761585,2919.6675,0.37457584,54.30689358,0.526129785,0.347700385,4.633862579
IDN,1982,0.724458213,0.459355858,0.284845345,0.632925022,0.169256901,2587.4041,0.411250232,3.883287084,0.470987355,2913.5129,0.38433462,56.70693475,0.523895368,0.352059435,4.762880081
IDN,2008,0.952290327,0.859343878,0.453536742,0.727678363,0.412206217,6039.3638,0.73124098,2.379302389,0.63947778,7045.2798,0.585048208,180.6847382,0.495546799,0.46524458,7.806476642
IDN,1994,0.903870262,0.676620469,0.402911427,0.684307027,0.257543037,4273.4751,0.556859345,2.588192738,0.585437454,5014.5781,0.50928617,95.28196532,0.497033307,0.41258227,6.302101759
IDN,1997,0.940101515,0.753046105,0.438310611,0.703164651,0.321471708,5066.688,0.607023772,2.457018178,0.641179165,5863.2822,0.535948922,107.9702072,0.476712074,0.423801501,6.660108373
IDN,1998,0.944310189,0.773249028,0.442614459,0.702856211,0.347352412,5146.251,0.624183004,2.456938932,0.657459906,5103.6421,0.54043024,101.2209702,0.485299644,0.425798154,6.7755888
IDN,2012,0.960188295,0.874217252,0.424776869,0.79944695,0.474754957,7617.5708,0.787928816,2.216255423,0.617419027,9065.3623,0.613413107,233.1839142,0.45577137,0.488999344,8.179385038
IDN,1970,NA,NA,NA,NA,NA,1480.2045,NA,5.341854819,NA,1621.7869,0.277720658,NA,NA,NA,3.350865806
IDN,1971,NA,NA,NA,NA,NA,1518.5481,NA,5.243293573,NA,1675.2363,0.284413392,NA,NA,NA,3.450661419
IDN,1989,0.802802987,0.563664772,0.345491014,0.661626149,0.208542825,3334.0977,0.511608491,3.079965551,0.506015244,3738.0542,0.454706298,76.75464205,0.508232658,0.381097305,5.67119384
IDN,1974,NA,NA,NA,NA,NA,1737.7664,NA,4.8899996,NA,2062.7969,0.309365409,NA,NA,NA,3.775708271
IDN,1993,0.885189134,0.653853597,0.389603641,0.678840105,0.241520204,4047.8242,0.547212811,2.668918027,0.565718962,4721.7715,0.498998117,91.24929029,0.499273299,0.40545373,6.178261765
IDN,2005,0.955375854,0.838149667,0.459419576,0.706633801,0.469648562,5419.9492,0.692110123,2.438956255,0.662730174,5871.3789,0.568439565,156.571228,0.552826004,0.447559637,7.517987064
IDN,2006,0.954606148,0.843321777,0.459610397,0.711905774,0.47231488,5561.4521,0.703796862,2.424583257,0.656724693,6181.147,0.573291874,169.7567596,0.528629074,0.453378625,7.615184503
IDN,2007,0.953168637,0.850496251,0.461775052,0.718599702,0.450836275,5761.915,0.716506668,2.404868007,0.648045567,6552.8984,0.578758125,189.5947876,0.494876175,0.459273278,7.711492119
IDN,2011,0.957608836,0.873207806,0.432152461,0.773386051,0.428679745,7169.5991,0.77451489,2.266565488,0.621163205,8722.8477,0.606061192,209.8330688,0.477697296,0.483175557,8.086242416
IDN,2010,0.95460141,0.870221321,0.439475241,0.749875246,0.394447106,6719.3057,0.75942658,2.311100547,0.62707006,8001.814,0.598521223,203.8981323,0.475155525,0.477421131,7.993703516
IDN,1973,NA,NA,NA,NA,NA,1647.2252,NA,5.008644251,NA,1930.5751,0.300267602,NA,NA,NA,3.663547564
LAO,2001,0.381256223,0.21066289,0.193299183,1.217677189,0.182794597,2086.5669,0.193000919,4.284710603,0.559853319,2322.4556,0.379623382,66.85299683,0.638555069,0.272304175,5.205136151
LAO,1999,0.402538317,0.230337104,0.170371774,1.334348277,0.197116375,1935.9254,0.149503872,4.451881502,0.531757772,2177.4875,0.366591694,70.00439453,0.673011703,0.261390236,4.996153232
LAO,1993,0.380547976,0.20180219,0.122522787,2.06247782,0.166750527,1565.2415,0.080076689,4.873768392,0.48955414,1681.6224,0.328833067,66.50053424,0.588574737,0.234125121,4.362911275
LAO,2018,0.749528203,0.547444665,0.296362449,1.424400186,0.599379342,5659.5752,0.372617137,2.803126528,0.720845124,6631.4048,0.527874785,82.99599352,0.446088904,0.44312612,6.976374842
LAO,2019,0.764428494,0.564639057,0.30467795,1.427527473,0.619950293,5987.0552,0.398207802,2.785914066,0.737022386,6986.373,0.535370729,86.28249652,0.443046612,0.449430159,7.09947996
LAO,1992,0.369099492,0.193331727,0.122812795,2.217623653,0.158670042,1531.433,0.074806928,4.955364302,0.488954502,1631.2118,0.322589258,65.48388057,0.592054189,0.228860386,4.255654713
LAO,1978,NA,NA,NA,NA,NA,1096.6083,NA,5.956021754,NA,1138.7358,0.236954999,NA,NA,NA,2.832746763
LAO,1994,0.392347644,0.211067742,0.127835583,1.90640304,0.175512267,1610.0071,0.086420605,4.798201994,0.494660263,1771.9928,0.335139619,67.53297172,0.585086405,0.239512433,4.468837587
LAO,1995,0.404172753,0.221114444,0.129293284,1.760005089,0.184856694,1662.2673,0.094338706,4.728964157,0.499404146,1850.6483,0.341319488,67.52186584,0.374943008,0.245025209,4.574054622
LAO,1996,0.413430871,0.230224534,0.139127516,1.628783632,0.193260339,1723.9833,0.104581912,4.66304693,0.503270644,1939.4874,0.34755976,78.93012238,0.397638168,0.249017589,4.679926941
LAO,2000,0.389493413,0.220146288,0.183305433,1.268755625,0.190758458,2008.9999,0.169621357,4.371887795,0.546085724,2230.8909,0.373001966,64.93922424,0.625520248,0.265649904,5.100796403
LAO,1998,0.413143456,0.23637717,0.157233043,1.415222996,0.200316938,1860.5656,0.12955869,4.526443309,0.515595164,2068.2432,0.360120847,115.3115463,0.54160675,0.257199027,4.890773792
LAO,2014,0.65418053,0.421414296,0.271237866,1.375655381,0.503957071,4390.5342,0.320612773,3.033168485,0.685570844,5354.0132,0.491795509,76.65635681,0.445812683,0.401540498,6.546977367
LAO,2002,0.379170865,0.204085922,0.201867502,1.180454331,0.174915037,2168.616,0.215948729,4.188842055,0.574184113,2421.1836,0.386481065,71.53030396,0.635570869,0.279125166,5.309328337
LAO,2003,0.384323915,0.202062464,0.206770044,1.159623144,0.169226272,2252.1453,0.23600535,4.08325401,0.585720523,2508.3203,0.393489282,91.91377258,0.688890228,0.286117056,5.412880381
LAO,2004,0.397917411,0.206957808,0.217788368,1.147416163,0.168051941,2343.3894,0.251210309,3.96635574,0.595020721,2633.4238,0.400812037,90.26121521,0.759401779,0.293284128,5.515883413
LAO,2005,0.417369667,0.215909689,0.22924122,1.141050304,0.173442408,2436.605,0.260253769,3.840464312,0.602118337,2730.4082,0.408276676,94.32110596,0.721403046,0.300630772,5.618695711
LAO,1976,NA,NA,NA,NA,NA,1065.4611,NA,6.041256754,NA,1128.2235,0.22904119,NA,NA,NA,2.661032067
LAO,1977,NA,NA,NA,NA,NA,1081.2788,NA,6.000168556,NA,1125.677,0.232936664,NA,NA,NA,2.745759549
LAO,2007,0.474185106,0.249748917,0.233995158,1.140433768,0.215850772,2701.1216,0.271289318,3.621515479,0.621709206,3218.0403,0.425266275,98.63192749,0.687634354,0.323154377,5.827505937
