"","iso","year","country","gbdRegion","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths","anc1_coverage","anc4_coverage","contraception","hospital_beds_per1000","ifd_coverage","ldi_pc","sanitation","tfr","water","gdp_pc","sdi","hexp_pc","hexp_frac_ooc","universal_coverage","education"
"5987","SEN",1991,"Senegal","Sub-Saharan Africa, West",38.869999,33.18,78.349998,143.57001,13259,10930,24361,48550,0.799559117,0.174787357,0.029464128,0.541786256,0.473631416,1886.3667,0.437657684,6.268660193,0.591285291,1829.9968,0.252290132,73.43976347,0.534879272,0.349722782,2.144169097
"5988","SEN",1992,"Senegal","Sub-Saharan Africa, West",38.529999,32.630001,76.669998,141.21001,13415,10946,24252,48613,0.813879758,0.177084642,0.031661372,0.517168473,0.472239207,1870.8606,0.426174325,6.11971346,0.584196309,1800.5009,0.258819644,74.58176885,0.528860607,0.353461698,2.212326677
"5989","SEN",1993,"Senegal","Sub-Saharan Africa, West",38.259998,32.169998,75.400002,139.38,13585,10990,24253,48829,0.827611652,0.18075772,0.034570239,0.490090576,0.470577716,1846.9708,0.415778646,5.973249965,0.580722595,1746.1512,0.264756585,75.74153268,0.522833538,0.357240699,2.28023941
"5990","SEN",1994,"Senegal","Sub-Saharan Africa, West",38.029999,31.790001,74.309998,137.83,13756,11057,24339,49152,0.839593326,0.186256531,0.038134695,0.46352419,0.469786925,1817.4658,0.411319289,5.842508325,0.581144705,1706.9038,0.269902146,76.91933111,0.516799813,0.361060218,2.347152208
"5991","SEN",1995,"Senegal","Sub-Saharan Africa, West",37.84,31.5,73.220001,136.38,13929,11138,24475,49543,0.84963147,0.195031328,0.042313901,0.443005721,0.472847313,1793.4774,0.410928407,5.717054602,0.58748274,1723.1705,0.274746226,68.2570343,0.630013924,0.364920689,2.412738637
"5992","SEN",1996,"Senegal","Sub-Saharan Africa, West",37.610001,31.17,72.139999,134.87,14076,11228,24605,49909,0.858721087,0.208506401,0.046709228,0.425197607,0.482432787,1774.951,0.411051713,5.60123869,0.594775512,1735.1039,0.279403581,71.31494904,0.585290642,0.366725401,2.477543654
"5993","SEN",1997,"Senegal","Sub-Saharan Africa, West",37.290001,30.709999,70.699997,132.84,14189,11283,24688,50160,0.867355308,0.227842687,0.051637188,0.407476587,0.498519167,1760.8727,0.413273909,5.496399362,0.608605691,1740.087,0.283807953,70.09645081,0.60666584,0.36853907,2.541595599
"5994","SEN",1998,"Senegal","Sub-Saharan Africa, West",36.939999,30.139999,68.949997,130.37,14285,11285,24672,50242,0.876508734,0.255209003,0.05399109,0.391649024,0.518892665,1760.3302,0.422675139,5.403552062,0.624502626,1793.3196,0.288242095,71.82474518,0.606231232,0.370361741,2.604918072
"5995","SEN",1999,"Senegal","Sub-Saharan Africa, West",36.43,29.43,66.730003,127.19,14325,11254,24520,50099,0.885557592,0.28947828,0.056234974,0.376137126,0.540203572,1772.5447,0.448793116,5.33103055,0.645349292,1850.334,0.292688785,84.17527771,0.553284302,0.372193459,2.667039828
"5996","SEN",2000,"Senegal","Sub-Saharan Africa, West",35.860001,28.66,64.120003,123.54,14351,11175,24205,49732,0.891711685,0.326290566,0.059716992,0.362234926,0.561519412,1786.8005,0.479482543,5.274024851,0.670490193,1857.0309,0.296865258,86.33712769,0.531741142,0.374034269,2.728025275
"5997","SEN",2001,"Senegal","Sub-Saharan Africa, West",35.09,27.700001,61.41,119.43,14316,11074,23737,49126,0.894217689,0.361247873,0.064015476,0.349716038,0.583247879,1807.0381,0.50843591,5.228761331,0.699346841,1889.5663,0.300996444,96.10554504,0.502013206,0.378174807,2.788585083
"5998","SEN",2002,"Senegal","Sub-Saharan Africa, West",34.299999,26.639999,58.57,115.08,14282,10896,23170,48348,0.89315997,0.388171918,0.067912278,0.337688196,0.600694008,1818.2302,0.535966412,5.199092999,0.724645006,1845.7738,0.304646891,94.90284729,0.53965168,0.382361237,2.84902661
"5999","SEN",2003,"Senegal","Sub-Saharan Africa, West",33.509998,25.629999,55.700001,110.74,14260,10712,22584,47555,0.892580868,0.409799347,0.071111936,0.327032073,0.61931417,1840.5343,0.567122061,5.174624158,0.740611868,1911.4165,0.30852522,103.4162903,0.540524559,0.386594069,2.909721485
"6000","SEN",2004,"Senegal","Sub-Saharan Africa, West",32.790001,24.67,53,106.65,14266,10537,21982,46785,0.894365536,0.42978643,0.073136235,0.31745465,0.638911531,1867.3834,0.591820375,5.152184929,0.743473418,1952.9408,0.312493824,112.1678696,0.540795975,0.390873817,2.970275746
"6001","SEN",2005,"Senegal","Sub-Saharan Africa, West",32.07,23.690001,50.41,102.63,14264,10359,21407,46031,0.898470016,0.45127403,0.074219474,0.308918859,0.663169125,1899.0033,0.61752454,5.138022175,0.735608615,2003.7832,0.316392514,109.9794235,0.329442024,0.395201003,3.030890257
"6002","SEN",2006,"Senegal","Sub-Saharan Africa, West",31.41,22.83,47.950001,98.900002,14264,10181,20858,45303,0.905259423,0.473340926,0.077100742,0.301230346,0.690927254,1925.2025,0.637726483,5.123662195,0.725128682,2002.0314,0.320102194,110.1237869,0.313882103,0.400124479,3.092444306
"6003","SEN",2007,"Senegal","Sub-Saharan Africa, West",30.809999,22.030001,45.700001,95.480003,14256,10012,20331,44600,0.916886143,0.492504389,0.07996623,0.294780003,0.714397484,1955.8527,0.648540991,5.092513243,0.723898689,2053.2051,0.32427632,97.5994873,0.38458416,0.405109328,3.15538897
"6004","SEN",2008,"Senegal","Sub-Saharan Africa, West",30.26,21.23,43.68,92.309998,14231,9817,19819,43868,0.930406755,0.502762274,0.083315812,0.294987674,0.72547103,1980.985,0.651838042,5.048393954,0.734234564,2054.1675,0.32861528,107.0623245,0.341647949,0.410156314,3.22003127
"6005","SEN",2009,"Senegal","Sub-Saharan Africa, West",29.719999,20.52,41.799999,89.349998,14159,9619,19327,43106,0.942768995,0.504158906,0.087516763,0.295406971,0.728865347,2007.5176,0.65218197,4.995283139,0.75704634,2087.9539,0.333189036,103.1521225,0.351803932,0.415266212,3.286230043
"6006","SEN",2010,"Senegal","Sub-Saharan Africa, West",29.17,19.83,40.060001,86.540001,14037,9406,18837,42280,0.95240012,0.502010271,0.092567822,0.296051592,0.731641627,2033.9049,0.65168124,4.922766136,0.780525774,2110.9175,0.338021583,101.5485535,0.349474487,0.420439808,3.35437709
"6007","SGP",1970,"Singapore","Asia Pacific, High Income",20.129999,6.3499999,2.9200001,29.200001,919,284,142,1346,NA,NA,NA,NA,NA,7470.6182,NA,2.973998315,NA,9474.1592,0.568032954,NA,NA,NA,6.862608047
"6008","SGP",1971,"Singapore","Asia Pacific, High Income",17.700001,5.8400002,2.6400001,26.02,836,291,129,1257,NA,NA,NA,NA,NA,8109.4175,NA,2.963918416,NA,10340.311,0.576214395,NA,NA,NA,6.967479941
"6009","SGP",1972,"Singapore","Asia Pacific, High Income",16.93,5.6399999,2.5599999,24.969999,839,281,122,1241,NA,NA,NA,NA,NA,8842.1328,NA,2.848834006,NA,11351.216,0.585993723,NA,NA,NA,7.061701749
"6010","SGP",1973,"Singapore","Asia Pacific, High Income",16.129999,5.4699998,2.47,23.93,781,269,118,1167,NA,NA,NA,NA,NA,9630.5615,NA,2.512501075,NA,12230.171,0.598194006,NA,NA,NA,7.157000764
"6011","SGP",1974,"Singapore","Asia Pacific, High Income",13.51,4.8099999,2.1500001,20.370001,593,232,118,943,NA,NA,NA,NA,NA,10414.433,NA,2.150821909,NA,12826.268,0.612783974,NA,NA,NA,7.25070896
"6012","SGP",1975,"Singapore","Asia Pacific, High Income",11.18,4.21,1.87,17.190001,452,183,111,747,NA,NA,NA,NA,NA,11118.94,NA,2.050805327,NA,13096.87,0.621959132,NA,NA,NA,7.347940235
"6013","SGP",1976,"Singapore","Asia Pacific, High Income",9.8900003,3.8699999,1.72,15.42,424,168,91,683,NA,NA,NA,NA,NA,11819.669,NA,1.936210304,NA,13781.712,0.631051766,NA,NA,NA,7.445310708
"6014","SGP",1977,"Singapore","Asia Pacific, High Income",9.4499998,3.74,1.66,14.8,365,148,74,587,NA,NA,NA,NA,NA,12514.65,NA,1.781111474,NA,14478.556,0.641794157,NA,NA,NA,7.538862106
"6015","SGP",1978,"Singapore","Asia Pacific, High Income",9.9200001,3.8699999,1.71,15.44,390,148,69,607,NA,NA,NA,NA,NA,13261.492,NA,1.779745595,NA,15505.054,0.648159127,NA,NA,NA,7.63040356
"6016","SGP",1979,"Singapore","Asia Pacific, High Income",10.11,3.9000001,1.74,15.69,412,156,68,636,NA,NA,NA,NA,NA,14074.447,NA,1.743417128,NA,16640.699,0.654868728,NA,NA,NA,7.719518336
"6017","SGP",1980,"Singapore","Asia Pacific, High Income",9.8199997,3.8199999,1.7,15.28,405,157,66,628,0.845128089,0.840479102,0.335167325,3.500323314,0.854194085,14984.647,0.791137958,1.700891852,0.9048517,17978.602,0.6620193,756.848213,0.591952458,0.567191806,7.80917081
"6018","SGP",1981,"Singapore","Asia Pacific, High Income",8.7700005,3.55,1.5700001,13.83,372,153,68,593,0.859968267,0.855422274,0.346341072,3.530599201,0.868496639,15928.101,0.804873987,1.687068011,0.910820947,19011.939,0.669272753,784.7234454,0.591169602,0.572511138,7.899792433
"6019","SGP",1982,"Singapore","Asia Pacific, High Income",8.1899996,3.3599999,1.48,12.98,351,145,66,562,0.874050446,0.869579641,0.362505741,3.53413692,0.882092263,16851.447,0.821040562,1.615780705,0.917736883,19768.52,0.678035936,813.6253416,0.590386283,0.578845894,7.986587464
"6020","SGP",1983,"Singapore","Asia Pacific, High Income",7.3800001,3.1300001,1.37,11.83,302,130,63,495,0.886535948,0.882235586,0.365948507,3.534168555,0.894234908,17875.188,0.834546167,1.559146157,0.923857525,21162.408,0.686353174,843.5917141,0.589602506,0.584954211,8.074090616
"6021","SGP",1984,"Singapore","Asia Pacific, High Income",6.9899998,3,1.3099999,11.28,291,125,60,476,0.897050978,0.892919957,0.371754775,3.533571618,0.904587513,18965.871,0.844560542,1.573241507,0.928144881,22423.818,0.693189731,874.6617685,0.588818273,0.58960203,8.161119592
"6022","SGP",1985,"Singapore","Asia Pacific, High Income",6.54,2.8699999,1.25,10.63,278,123,55,456,0.905804222,0.901815843,0.370892305,3.521108556,0.913279449,19793.662,0.853209706,1.473360089,0.932032812,21937.682,0.70091122,906.876154,0.588033589,0.593656557,8.251072048
"6023","SGP",1986,"Singapore","Asia Pacific, High Income",6.0999999,2.74,1.1900001,10,236,108,52,396,0.912781954,0.908917323,0.36703724,3.502568987,0.920207006,20476.615,0.85582388,1.446405293,0.933471542,22025.125,0.708825457,940.2770171,0.587248457,0.594302113,8.348907282
"6024","SGP",1987,"Singapore","Asia Pacific, High Income",5.73,2.6199999,1.13,9.46,249,113,51,413,0.918246378,0.914489578,0.356024927,3.490984898,0.925515624,21323.365,0.850674493,1.696658783,0.930803941,23750.373,0.713955006,974.9080567,0.586462881,0.589535211,8.448253294
"6025","SGP",1988,"Singapore","Asia Pacific, High Income",5.3099999,2.48,1.0700001,8.8299999,280,129,47,456,0.923438205,0.919762899,0.360139147,3.487391859,0.930547519,22325.611,0.862493448,1.717126409,0.936278623,25532.783,0.720752384,1010.814581,0.585676865,0.594999204,8.551219401
"6026","SGP",1989,"Singapore","Asia Pacific, High Income",4.7399998,2.28,0.98000002,7.98,228,112,44,385,0.929046775,0.925435661,0.368768693,3.488810759,0.935935846,23462.902,0.880561528,1.635769306,0.944701433,27278.289,0.727867322,1048.043567,0.584890412,0.605372495,8.652930185
"6027","SGP",1990,"Singapore","Asia Pacific, High Income",4.5700002,2.23,0.95999998,7.75,233,113,48,395,0.935172338,0.931607265,0.370474251,3.495333469,0.94167139,24741.988,0.889635457,1.62731947,0.948798688,29121.92,0.73483717,1086.643721,0.584103527,0.610310523,8.759790264
"6028","SGP",1991,"Singapore","Asia Pacific, High Income",3.8800001,1.97,0.83999997,6.6900001,192,100,49,341,0.941971464,0.938485823,0.375452405,3.495264394,0.948008941,26041.297,0.898836224,1.540211549,0.95273089,30347.484,0.742412554,1126.665546,0.583316212,0.619800024,8.875071911
"6029","SGP",1992,"Singapore","Asia Pacific, High Income",3.48,1.83,0.77999997,6.0700002,172,91,44,308,0.948019202,0.944642003,0.372886913,3.490011432,0.953631876,27338.428,0.906938024,1.512055871,0.955795903,31469.059,0.74918305,1168.161401,0.582528473,0.629437127,8.994553363
"6030","SGP",1993,"Singapore","Asia Pacific, High Income",3.24,1.74,0.74000001,5.6999998,163,87,41,291,0.953647724,0.950410021,0.378144853,3.488547342,0.958893428,28920.713,0.91528488,1.474369106,0.959738573,34207.461,0.756909747,1211.185577,0.581740312,0.639224129,9.119668739
"6031","SGP",1994,"Singapore","Asia Pacific, High Income",3.02,1.65,0.69999999,5.3600001,150,82,37,269,0.958382294,0.955250148,0.38217511,3.483536637,0.963335442,30729.646,0.923914749,1.416459853,0.963725828,36758.551,0.764484072,1255.794362,0.580951733,0.649163362,9.243301462
"6032","SGP",1995,"Singapore","Asia Pacific, High Income",2.8,1.5599999,0.66000003,5.02,137,77,36,249,0.96222564,0.959200659,0.383468757,3.471002365,0.967002537,32601.105,0.930702114,1.366710999,0.967335637,38535.891,0.772016979,1106.414307,0.488344765,0.659257195,9.369178625
"6033","SGP",1996,"Singapore","Asia Pacific, High Income",2.7,1.52,0.63999999,4.8499999,131,74,34,239,0.966286341,0.96341798,0.383984581,3.449314006,0.970836328,34439.262,0.937466116,1.31418867,0.970878519,40012.551,0.779675814,1116.777344,0.495234833,0.669082303,9.498150107
"6034","SGP",1997,"Singapore","Asia Pacific, High Income",2.6500001,1.51,0.63,4.7800002,126,71,32,229,0.97030469,0.967608769,0.390669381,3.425318218,0.974564056,36403.855,0.945500539,1.259429973,0.975107593,42506.699,0.786167502,1159.284302,0.499885902,0.679053875,9.62825772
"6035","SGP",1998,"Singapore","Asia Pacific, High Income",2.6300001,1.49,0.63,4.7399998,115,65,31,211,0.973512193,0.970980116,0.395011642,3.382085784,0.977552188,37646.082,0.951224187,1.324276365,0.978416163,40409.32,0.789702926,1223.166992,0.443542786,0.689174094,9.758093254
"6036","SGP",1999,"Singapore","Asia Pacific, High Income",2.4200001,1.4,0.58999997,4.4099998,105,61,30,197,0.976051028,0.973657014,0.397233558,3.338239125,0.979893602,39034.012,0.954679649,1.893533294,0.982039582,42698.344,0.789505185,1169.932739,0.45282711,0.699445178,9.88628045
"6037","SGP",2000,"Singapore","Asia Pacific, High Income",2.21,1.3099999,0.55000001,4.0700002,104,62,28,194,0.978163579,0.975899017,0.404692503,3.300922788,0.981759678,40901.953,0.959518692,1.868129397,0.987450613,46880.383,0.796610135,1234.463501,0.526432304,0.709869376,10.01286062
"6038","SGP",2001,"Singapore","Asia Pacific, High Income",2.02,1.23,0.50999999,3.76,85,52,25,162,0.980125113,0.978009535,0.41215873,3.25165579,0.983458776,42159.098,0.962824877,1.161381363,0.992053938,45296.883,0.80896439,1046.649902,0.593616447,0.717807345,10.13359459
"6039","SGP",2002,"Singapore","Asia Pacific, High Income",1.97,1.21,0.50999999,3.6800001,80,49,24,154,0.982150797,0.980196938,0.417421794,3.211893326,0.985164149,43462.605,0.965945433,0.955306775,0.9959934,47046.816,0.815870484,1309.046875,0.600209732,0.725834095,10.24989193
"6040","SGP",2003,"Singapore","Asia Pacific, High Income",1.88,1.17,0.47999999,3.52,71,44,23,138,0.983983537,0.982183376,0.421752174,3.176799624,0.986570739,44921.859,0.96853316,0.904201262,0.999,49461.18,0.820616394,1763.635986,0.587009239,0.733950621,10.3609603
"6041","SGP",2004,"Singapore","Asia Pacific, High Income",1.71,1.08,0.44999999,3.24,64,41,20,125,0.98548796,0.983819607,0.419693454,3.161152019,0.987720796,47095.988,0.970896708,1.021681977,0.999,54918.371,0.824356228,1714.072388,0.629188461,0.742157927,10.46906515
"6042","SGP",2005,"Singapore","Asia Pacific, High Income",1.62,1.05,0.43000001,3.0999999,61,39,18,119,0.986615995,0.985046444,0.422475229,3.148607905,0.988570604,49674.09,0.973282018,1.224607463,0.999,58956.195,0.827348817,2165.796143,0.695417709,0.750457027,10.57885377
"6043","SGP",2006,"Singapore","Asia Pacific, High Income",1.6,1.04,0.43000001,3.0699999,61,40,17,118,0.987647553,0.986176415,0.428951368,3.13674686,0.98937882,52469.793,0.975498017,1.284553269,0.999,62195.023,0.831664804,2231.884766,0.691604004,0.756783185,10.68281937
"6044","SGP",2007,"Singapore","Asia Pacific, High Income",1.5700001,1.02,0.41999999,3.01,57,37,16,110,0.98868064,0.987318932,0.435554634,3.123518135,0.990305206,55461.887,0.977009153,1.286129861,0.999,65493.465,0.837789075,2216.948242,0.686359329,0.763162732,10.78326114
"6045","SGP",2008,"Singapore","Asia Pacific, High Income",1.48,0.97000003,0.40000001,2.8599999,53,35,16,104,0.989627647,0.988363281,0.441940099,3.097581786,0.991150885,57595.828,0.978912949,1.253079017,0.999,63072.27,0.8441783,2400.731934,0.657104645,0.769596121,10.88842299
"6046","SGP",2009,"Singapore","Asia Pacific, High Income",1.37,0.92000002,0.38,2.6600001,49,33,15,97,0.990347351,0.989105978,0.447719219,3.062338318,0.991800352,58974.5,0.980349052,1.187036183,0.999,61184.594,0.849542845,2509.227295,0.607057304,0.776083805,10.99253894
"6047","SGP",2010,"Singapore","Asia Pacific, High Income",1.27,0.86000001,0.36000001,2.5,45,31,14,90,0.990833776,0.989615723,0.451907554,3.034360106,0.992269452,61561.539,0.98144242,1.173487825,0.999,69679.227,0.853867051,2618.636719,0.614050255,0.782626243,11.09705018
"6048","SLB",1970,"Solomon Islands","Oceania",42.380001,33,16.459999,89.220001,312,244,110,667,NA,NA,NA,NA,NA,1105.4828,NA,6.648986295,NA,1193.4116,0.24887522,NA,NA,NA,2.825499458
"6049","SLB",1971,"Solomon Islands","Oceania",40.360001,30.98,15.38,84.389999,312,241,108,661,NA,NA,NA,NA,NA,1131.3407,NA,6.639536342,NA,1210.6526,0.2518621,NA,NA,NA,2.88393578
"6050","SLB",1972,"Solomon Islands","Oceania",38.709999,29.290001,14.36,80.260002,311,238,106,655,NA,NA,NA,NA,NA,1150.2994,NA,6.62785832,NA,1197.3309,0.25452486,NA,NA,NA,2.943077612
"6051","SLB",1973,"Solomon Islands","Oceania",36.919998,27.790001,13.5,76.32,312,232,104,648,NA,NA,NA,NA,NA,1175.8395,NA,6.614207633,NA,1254.8805,0.257520721,NA,NA,NA,3.003219963
"6052","SLB",1974,"Solomon Islands","Oceania",35.439999,26.41,12.8,72.940002,310,228,102,640,NA,NA,NA,NA,NA,1230.479,NA,6.597085327,NA,1440.5785,0.261900347,NA,NA,NA,3.064316965
"6053","SLB",1975,"Solomon Islands","Oceania",34.150002,25.07,12.08,69.730003,307,223,101,632,NA,NA,NA,NA,NA,1248.6686,NA,6.57392103,NA,1280.6416,0.264749201,NA,NA,NA,3.126899086
"6054","SLB",1976,"Solomon Islands","Oceania",32.91,23.93,11.48,66.900002,303,218,99,621,NA,NA,NA,NA,NA,1283.8383,NA,6.542877632,NA,1396.4711,0.268550156,NA,NA,NA,3.191270113
"6055","SLB",1977,"Solomon Islands","Oceania",31.66,22.85,10.9,64.099998,297,213,98,608,NA,NA,NA,NA,NA,1332.019,NA,6.506219627,NA,1499.6925,0.273008022,NA,NA,NA,3.257468868
"6056","SLB",1978,"Solomon Islands","Oceania",30.49,21.709999,10.34,61.34,290,206,95,592,NA,NA,NA,NA,NA,1388.244,NA,6.465501229,NA,1584.2101,0.277845909,NA,NA,NA,3.325579594
"6057","SLB",1979,"Solomon Islands","Oceania",29.370001,20.68,9.75,58.709999,283,199,93,574,NA,NA,NA,NA,NA,1483.5637,NA,6.420586804,NA,1845.2302,0.28418406,NA,NA,NA,3.395503736
"6058","SLB",1980,"Solomon Islands","Oceania",28.33,19.709999,9.2299995,56.279999,277,192,89,558,0.803078731,0.581324938,0.139352154,3.896647388,0.740977157,1537.1134,0.333892814,6.372274824,0.518309468,1684.8337,0.288967807,54.99468461,0.038715217,0.31397657,3.467316943
"6059","SLB",1981,"Solomon Islands","Oceania",27.280001,18.83,8.6800003,53.880001,270,186,86,542,0.807863862,0.59067088,0.142053433,3.953811569,0.749068687,1572.0562,0.339150939,6.320622217,0.524554329,1631.6375,0.293149307,56.56277063,0.038339058,0.315937741,3.541159736
"6060","SLB",1982,"Solomon Islands","Oceania",26.26,17.950001,8.21,51.599998,265,180,82,528,0.811298971,0.598646423,0.144865457,3.794284002,0.756011433,1585.9402,0.34248018,6.265261948,0.530568916,1557.9119,0.2967541,58.17556813,0.037966409,0.317775671,3.616976104
"6061","SLB",1983,"Solomon Islands","Oceania",25.209999,17.15,7.77,49.369999,260,176,79,515,0.814182459,0.606210918,0.146651818,3.584725215,0.762706743,1588.6442,0.347311094,6.207566057,0.536533184,1532.4805,0.300188485,59.83435199,0.037597241,0.319582457,3.694587646
"6062","SLB",1984,"Solomon Islands","Oceania",24.23,16.34,7.3600001,47.25,257,172,76,505,0.816611813,0.61339835,0.148515523,3.355453945,0.76893535,1582.4868,0.349438542,6.150142519,0.542699165,1511.5037,0.303465507,61.54043343,0.037231523,0.321395434,3.773731311
"6063","SLB",1985,"Solomon Islands","Oceania",23.309999,15.68,7.04,45.389999,254,170,74,498,0.818049511,0.619269166,0.150260602,3.126268747,0.774116168,1562.433,0.352869291,6.093841833,0.54881988,1442.1655,0.306319773,63.29516107,0.036869226,0.323157674,3.854378127
"6064","SLB",1986,"Solomon Islands","Oceania",22.530001,15.11,6.7199998,43.77,253,168,72,493,0.818749539,0.624184911,0.151683056,2.912101806,0.778656856,1531.5946,0.358279151,6.038081788,0.554425938,1399.0022,0.308805559,65.09992199,0.036510322,0.324825359,3.936323459
"6065","SLB",1987,"Solomon Islands","Oceania",21.809999,14.55,6.4200001,42.23,253,167,71,490,0.819816142,0.629893677,0.153313977,2.7306699,0.784073598,1511.1359,0.360072932,5.982381865,0.560420859,1456.3436,0.311670822,66.95614279,0.03615478,0.326606631,4.018979556
"6066","SLB",1988,"Solomon Islands","Oceania",21.24,14,6.1500001,40.880001,253,165,70,488,0.820316102,0.635454899,0.154519319,2.58145101,0.789291618,1490.009,0.365683813,5.926370205,0.566597425,1448.335,0.314527597,68.86529077,0.035802571,0.328397613,4.10249384
"6067","SLB",1989,"Solomon Islands","Oceania",20.620001,13.55,5.9000001,39.59,252,164,69,485,0.821017049,0.641674598,0.155666744,2.469921312,0.795216568,1476.6553,0.369979695,5.869935268,0.573041848,1477.498,0.317707852,70.82887508,0.035453667,0.330304814,4.186979917
"6068","SLB",1990,"Solomon Islands","Oceania",20.049999,13.12,5.6799998,38.400002,251,162,68,481,0.821780411,0.648452628,0.157257617,2.394092639,0.801593915,1471.1396,0.372861694,5.812237707,0.579866941,1483.8354,0.321239179,72.84844787,0.03510804,0.33229509,4.272692376
"6069","SLB",1991,"Solomon Islands","Oceania",19.530001,12.74,5.4899998,37.330002,249,161,67,477,0.820644633,0.65325928,0.158893021,2.404877855,0.806583856,1477.3242,0.378164588,5.752891874,0.586726961,1528.0863,0.325283017,74.92560557,0.034765661,0.33651399,4.359242525
"6070","SLB",1992,"Solomon Islands","Oceania",19.09,12.32,5.3299999,36.34,248,158,67,473,0.82017224,0.659637667,0.161425546,2.430925952,0.812824743,1512.861,0.384554556,5.692644108,0.594795504,1679.1676,0.330542569,77.06199013,0.034426501,0.340787095,4.446453308
"6071","SLB",1993,"Solomon Islands","Oceania",18.77,12.01,5.1799998,35.580002,248,157,66,470,0.819218654,0.665768822,0.163186444,2.422196673,0.818814321,1549.2078,0.39024613,5.632088785,0.603040598,1695.7501,0.335805075,79.25929029,0.034090534,0.345115108,4.53419756
"6072","SLB",1994,"Solomon Islands","Oceania",18.48,11.78,5.04,34.93,248,156,65,469,0.819765204,0.67422191,0.166677137,2.409095514,0.826536341,1600.5961,0.395544166,5.570896961,0.611492444,1794.8038,0.341608683,81.51924297,0.03375773,0.349498744,4.622346007
"6073","SLB",1995,"Solomon Islands","Oceania",18.25,11.67,4.96,34.52,249,156,65,470,0.822389053,0.685562312,0.170124499,2.39263285,0.836335842,1667.6627,0.397515373,5.509575375,0.620496826,1909.366,0.347909159,66.67529297,0.056208744,0.353938728,4.710841341
"6074","SLB",1996,"Solomon Islands","Oceania",18.16,11.59,4.8899999,34.279999,251,157,65,473,0.826211705,0.698359095,0.17370136,2.367048609,0.847058384,1721.8828,0.404151544,5.448214289,0.630022382,1885.4292,0.353628455,59.91231155,0.06179172,0.356674998,4.799571729
"6075","SLB",1997,"Solomon Islands","Oceania",18.16,11.59,4.8899999,34.279999,255,159,65,478,0.828790638,0.70925601,0.177508819,2.331465563,0.856114637,1753.2094,0.408966431,5.386568874,0.640053044,1808.1571,0.35847973,63.70465851,0.055789871,0.359432833,4.888712511
"6076","SLB",1998,"Solomon Islands","Oceania",18.190001,11.61,4.9400001,34.389999,258,161,65,485,0.830769506,0.71903362,0.177852046,2.291350277,0.864193219,1774.26,0.413715807,5.325433399,0.65016993,1786.8219,0.362898152,64.53838348,0.054440045,0.362212405,4.978171237
"6077","SLB",1999,"Solomon Islands","Oceania",18.23,11.64,4.96,34.470001,262,164,66,492,0.831884381,0.727031012,0.18356871,2.247360817,0.870899613,1778.212,0.422282266,5.265347845,0.661016766,1726.6273,0.36660677,71.76499939,0.047352405,0.365013888,5.067812811
"6078","SLB",2000,"Solomon Islands","Oceania",18.27,11.71,4.96,34.580002,266,166,68,500,0.829392936,0.729809926,0.188013033,2.186416601,0.873869189,1723.6974,0.425848474,5.204859049,0.668042029,1429.974,0.368144508,79.39320374,0.035608587,0.36783746,5.15754581
"6079","SLB",2001,"Solomon Islands","Oceania",18.34,11.73,4.9699998,34.68,270,169,69,507,0.819989594,0.723479269,0.194331071,2.112209181,0.870524862,1642.0795,0.427815258,5.143138497,0.673612847,1275.5197,0.368478313,98.4367218,0.025686281,0.367169065,5.247314561
"6080","SLB",2002,"Solomon Islands","Oceania",18.370001,11.73,5,34.73,273,170,70,513,0.807080263,0.71202428,0.199110102,2.029694132,0.86361698,1552.188,0.427295394,5.080656203,0.677075477,1204.7598,0.368169563,96.03350067,0.024901898,0.366501952,5.337133771
"6081","SLB",2003,"Solomon Islands","Oceania",18.25,11.66,4.98,34.529999,274,172,71,516,0.794596529,0.699466481,0.202624227,1.942808278,0.85563651,1479.5198,0.426911363,5.018027006,0.680946273,1252.0457,0.368271147,99.91172791,0.032835937,0.365836117,5.427074761
"6082","SLB",2004,"Solomon Islands","Oceania",18.120001,11.56,4.96,34.279999,274,172,72,518,0.791505843,0.692059237,0.207109209,1.840796332,0.848961348,1423.9923,0.430054687,4.95547161,0.684367894,1301.9492,0.368926583,118.4162216,0.028386633,0.365171557,5.517202051
"6083","SLB",2005,"Solomon Islands","Oceania",17.93,11.37,4.8699999,33.82,274,171,72,517,0.795726936,0.690407686,0.211530452,1.747829599,0.846156939,1393.5179,0.431430229,4.893186605,0.688965923,1390.4558,0.370674335,145.3973541,0.024857748,0.364508272,5.607621701
"6084","SLB",2006,"Solomon Islands","Oceania",17.549999,11.16,4.75,33.119999,270,170,72,512,0.804098342,0.690893534,0.215655046,1.674774186,0.844768833,1380.0641,0.440977692,4.830800921,0.694801353,1432.1771,0.373237247,138.5298462,0.026558342,0.365567242,5.698288159
"6085","SLB",2007,"Solomon Islands","Oceania",17.1,10.83,4.5999999,32.220001,265,167,71,503,0.817717867,0.692390071,0.221909686,1.614676523,0.843065856,1388.1278,0.450079721,4.768217037,0.702302607,1505.1996,0.376926721,140.9948578,0.026608999,0.366629362,5.789254575
