"iso","country","gbdRegion","year","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths"
"LAO","Lao People's Democratic Republic","Asia, Southeast",1985,48.84,55.970001,74.379997,168.87,7642,8319,10208,26170
"LAO","Lao People's Democratic Republic","Asia, Southeast",1986,48.099998,54.689999,71.980003,164.92999,7723,8361,10174,26258
"LAO","Lao People's Democratic Republic","Asia, Southeast",1987,47.43,53.130001,69.080002,160.35001,7797,8354,10126,26278
"LAO","Lao People's Democratic Republic","Asia, Southeast",1988,46.689999,51.52,65.949997,155.44,7845,8304,10019,26168
"LAO","Lao People's Democratic Republic","Asia, Southeast",1989,45.849998,49.700001,62.560001,150,7856,8207,9843,25905
"LBN","Lebanon","North Africa / Middle East",1980,21.790001,14.94,7.27,43.41,1820,1256,657,3733
"LBN","Lebanon","North Africa / Middle East",1981,20.969999,13.97,6.6900001,41.110001,1747,1172,605,3524
"LBN","Lebanon","North Africa / Middle East",1982,20.17,13.1,6.1399999,38.939999,1671,1093,558,3323
"LBN","Lebanon","North Africa / Middle East",1983,19.530001,12.4,5.71,37.209999,1605,1023,513,3141
"LBN","Lebanon","North Africa / Middle East",1984,19.049999,11.92,5.3899999,35.970001,1549,968,474,2991
"LBN","Lebanon","North Africa / Middle East",1985,18.610001,11.52,5.1799998,34.950001,1497,924,442,2863
"LBN","Lebanon","North Africa / Middle East",1986,18.540001,11.38,5.1500001,34.709999,1475,894,418,2786
"LBN","Lebanon","North Africa / Middle East",1987,18.5,11.43,5.1399999,34.709999,1459,887,404,2750
"LBN","Lebanon","North Africa / Middle East",1988,18.48,11.45,5.1500001,34.709999,1451,883,399,2733
"LBN","Lebanon","North Africa / Middle East",1989,18.469999,11.46,5.1399999,34.709999,1450,883,395,2727
"LBR","Liberia","Sub-Saharan Africa, West",1980,67,97.889999,97.760002,240.61,6236,8388,7121,21745
"LBR","Liberia","Sub-Saharan Africa, West",1981,66.589996,97.019997,96.779999,238.72,6382,8584,7333,22300
"LBR","Liberia","Sub-Saharan Africa, West",1982,66.150002,96.610001,95.779999,237.17,6504,8778,7524,22806
"LBR","Liberia","Sub-Saharan Africa, West",1983,65.68,96.010002,94.760002,235.42999,6602,8945,7690,23236
"LBR","Liberia","Sub-Saharan Africa, West",1984,65.349998,95.440002,94.370003,234.33,6685,9070,7823,23579
"LBR","Liberia","Sub-Saharan Africa, West",1985,65.099998,95.099998,94.150002,233.66,6741,9166,7963,23870
"LBR","Liberia","Sub-Saharan Africa, West",1986,65.209999,95.349998,94.370003,234.14999,6779,9236,8101,24116
"LBR","Liberia","Sub-Saharan Africa, West",1987,65.32,95.529999,94.889999,234.83,6764,9257,8226,24247
"LBR","Liberia","Sub-Saharan Africa, West",1988,65.720001,95.900002,95.269997,235.78999,6728,9207,8317,24252
"LBR","Liberia","Sub-Saharan Africa, West",1989,65.830002,95.970001,95.57,236.19,6629,9102,8341,24071
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1980,28.02,22.379999,12.64,61.790001,4161,3298,1784,9244
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1981,27.07,21.129999,11.65,58.73,4123,3201,1729,9053
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1982,26.1,19.969999,10.75,55.799999,4014,3072,1669,8755
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1983,25.120001,18.879999,9.96,53.060001,3835,2900,1592,8328
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1984,24.25,17.84,9.2200003,50.490002,3613,2688,1501,7802
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1985,23.4,16.82,8.5600004,48.040001,3354,2450,1395,7198
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1986,22.629999,15.86,7.9400001,45.759998,3088,2203,1275,6566
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1987,21.860001,14.96,7.3600001,43.580002,2828,1973,1149,5950
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1988,21.110001,14.13,6.77,41.48,2598,1770,1022,5390
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1989,20.370001,13.33,6.2800002,39.5,2406,1598,899,4903
"LCA","Saint Lucia","Caribbean",1980,21.24,12.73,5.5500002,39.060001,82,49,22,153
"LCA","Saint Lucia","Caribbean",1981,20.42,12.17,5.27,37.439999,78,47,21,146
"LCA","Saint Lucia","Caribbean",1982,19.709999,11.62,5.02,35.970001,75,44,20,139
"LCA","Saint Lucia","Caribbean",1983,19.02,11.05,4.79,34.509998,71,42,19,132
"LCA","Saint Lucia","Caribbean",1984,18.190001,10.49,4.52,32.889999,67,39,18,124
"LCA","Saint Lucia","Caribbean",1985,17.26,9.8500004,4.2199998,31.049999,62,36,17,115
"LCA","Saint Lucia","Caribbean",1986,16.24,9.1800003,3.9100001,29.07,58,33,16,107
"LCA","Saint Lucia","Caribbean",1987,15.25,8.5100002,3.5899999,27.129999,54,30,14,98
"LCA","Saint Lucia","Caribbean",1988,14.39,7.9400001,3.3299999,25.49,50,28,13,92
"LCA","Saint Lucia","Caribbean",1989,13.68,7.5,3.1300001,24.139999,48,26,12,86
"LKA","Sri Lanka","Asia, Southeast",1980,22.01,12.14,10.18,43.720001,8911,4956,4547,18415
"LKA","Sri Lanka","Asia, Southeast",1981,21.200001,11.4,9.1999998,41.259998,8547,4629,4151,17326
"LKA","Sri Lanka","Asia, Southeast",1982,20.32,10.69,8.3000002,38.84,8123,4319,3772,16213
"LKA","Sri Lanka","Asia, Southeast",1983,19.549999,10.04,7.5500002,36.720001,7720,4005,3403,15128
"LKA","Sri Lanka","Asia, Southeast",1984,18.940001,9.5,6.9499998,35.009998,7363,3721,3069,14153
"LKA","Sri Lanka","Asia, Southeast",1985,18.549999,9.1999998,6.6399999,34.029999,7089,3513,2784,13386
"LKA","Sri Lanka","Asia, Southeast",1986,18.49,9.1499996,6.5999999,33.889999,6949,3395,2579,12923
"LKA","Sri Lanka","Asia, Southeast",1987,18.610001,9.3100004,6.79,34.34,6890,3376,2478,12744
"LKA","Sri Lanka","Asia, Southeast",1988,18.790001,9.5100002,7.0100002,34.93,6874,3400,2466,12739
"LKA","Sri Lanka","Asia, Southeast",1989,18.940001,9.6599998,7.1799998,35.389999,6869,3426,2503,12798
"LSO","Lesotho","Sub-Saharan Africa, Southern",1980,43.16,43.939999,31.43,113.95,2344,2349,1591,6283
"LSO","Lesotho","Sub-Saharan Africa, Southern",1981,42.349998,42.220001,29.93,110.24,2338,2282,1536,6156
"LSO","Lesotho","Sub-Saharan Africa, Southern",1982,41.560001,40.779999,28.84,107.16,2329,2234,1494,6057
"LSO","Lesotho","Sub-Saharan Africa, Southern",1983,40.919998,39.619999,27.83,104.55,2323,2191,1463,5977
"LSO","Lesotho","Sub-Saharan Africa, Southern",1984,40.43,38.68,26.99,102.44,2320,2156,1438,5915
"LSO","Lesotho","Sub-Saharan Africa, Southern",1985,40.02,37.849998,26.200001,100.55,2316,2127,1415,5858
"LSO","Lesotho","Sub-Saharan Africa, Southern",1986,39.59,37.049999,25.51,98.769997,2304,2097,1392,5794
"LSO","Lesotho","Sub-Saharan Africa, Southern",1987,39.27,36.34,24.91,97.239998,2292,2062,1369,5722
"LSO","Lesotho","Sub-Saharan Africa, Southern",1988,38.970001,35.700001,24.450001,95.93,2276,2028,1346,5650
"LSO","Lesotho","Sub-Saharan Africa, Southern",1989,38.740002,35.349998,24.08,95.059998,2262,1999,1326,5587
"LTU","Lithuania","Europe, Eastern",1980,11.94,6.4499998,2.02,20.290001,638,346,110,1094
"LTU","Lithuania","Europe, Eastern",1981,12.22,6.5599999,2.0599999,20.719999,659,347,107,1113
"LTU","Lithuania","Europe, Eastern",1982,11.63,6.3600001,2,19.879999,639,349,106,1095
"LTU","Lithuania","Europe, Eastern",1983,10.92,6.0599999,1.9,18.780001,611,340,107,1057
"LTU","Lithuania","Europe, Eastern",1984,10.47,5.8600001,1.84,18.08,594,332,104,1029
"LTU","Lithuania","Europe, Eastern",1985,10.14,5.75,1.8099999,17.610001,581,328,102,1011
"LTU","Lithuania","Europe, Eastern",1986,9.0699997,5.3099999,1.67,15.97,525,312,101,937
"LTU","Lithuania","Europe, Eastern",1987,8.5200005,5.0999999,1.6,15.16,491,295,97,883
"LTU","Lithuania","Europe, Eastern",1988,8.0600004,4.9000001,1.54,14.44,461,281,92,834
"LTU","Lithuania","Europe, Eastern",1989,7.6999998,4.7399998,1.49,13.88,432,267,89,788
"LUX","Luxembourg","Europe, Western",1980,8.6599998,4.0599999,1.22,13.89,36,17,5,57
"LUX","Luxembourg","Europe, Western",1981,8.5799999,4.0500002,1.22,13.8,36,17,5,57
"LUX","Luxembourg","Europe, Western",1982,8.3299999,3.95,1.1900001,13.42,35,17,5,56
"LUX","Luxembourg","Europe, Western",1983,7.9200001,3.79,1.15,12.82,34,16,5,55
"LUX","Luxembourg","Europe, Western",1984,7.5500002,3.6199999,1.09,12.23,32,16,5,53
"LUX","Luxembourg","Europe, Western",1985,7.1700001,3.4200001,1.03,11.58,31,15,5,51
"LUX","Luxembourg","Europe, Western",1986,6.8200002,3.24,0.98000002,11.01,30,14,4,49
"LUX","Luxembourg","Europe, Western",1987,6.5500002,3.0999999,0.94999999,10.58,29,14,4,48
"LUX","Luxembourg","Europe, Western",1988,6.2199998,2.95,0.91000003,10.06,29,14,4,46
"LUX","Luxembourg","Europe, Western",1989,5.96,2.8099999,0.87,9.6199999,28,13,4,45
"LVA","Latvia","Europe, Eastern",1980,12.83,6.7399998,2.24,21.67,467,242,78,788
"LVA","Latvia","Europe, Eastern",1981,12.47,6.5500002,2.1800001,21.08,465,242,78,786
"LVA","Latvia","Europe, Eastern",1982,12.06,6.3600001,2.1199999,20.43,462,242,78,782
"LVA","Latvia","Europe, Eastern",1983,11.56,6.1500001,2.0599999,19.66,454,241,78,772
"LVA","Latvia","Europe, Eastern",1984,11,5.9299998,1.98,18.82,442,238,77,757
"LVA","Latvia","Europe, Eastern",1985,10.46,5.6900001,1.92,17.98,426,232,77,735
"LVA","Latvia","Europe, Eastern",1986,9.9899998,5.4899998,1.85,17.25,408,225,76,708
"LVA","Latvia","Europe, Eastern",1987,9.6999998,5.3600001,1.8099999,16.780001,392,216,75,683
"LVA","Latvia","Europe, Eastern",1988,9.5699997,5.3200002,1.78,16.6,377,209,73,659
"LVA","Latvia","Europe, Eastern",1989,9.6899996,5.3499999,1.8,16.75,367,201,72,640
"MAR","Morocco","North Africa / Middle East",1980,46.009998,44.02,39.52,124.04,34742,32768,28778,96289
"MAR","Morocco","North Africa / Middle East",1981,44.790001,41.990002,36.810001,118.58,34256,31706,27141,93103
"MAR","Morocco","North Africa / Middle East",1982,43.59,39.919998,34.119999,113.1,33689,30575,25697,89960
"MAR","Morocco","North Africa / Middle East",1983,42.349998,37.849998,31.59,107.7,32952,29320,24256,86528
"MAR","Morocco","North Africa / Middle East",1984,41.110001,35.869999,29.219999,102.52,32056,27933,22812,82801
"MAR","Morocco","North Africa / Middle East",1985,39.889999,34.02,26.98,97.580002,31026,26485,21371,78882
"MAR","Morocco","North Africa / Middle East",1986,38.709999,32.23,24.940001,92.889999,29889,24983,19909,74781
"MAR","Morocco","North Africa / Middle East",1987,37.580002,30.52,23.07,88.480003,28726,23441,18452,70620
"MAR","Morocco","North Africa / Middle East",1988,36.52,28.889999,21.35,84.339996,27580,21937,17040,66556
"MAR","Morocco","North Africa / Middle East",1989,35.509998,27.450001,19.76,80.510002,26460,20539,15688,62686
"MDA","Moldova","Europe, Eastern",1980,29.780001,21.91,5.3899999,56.150002,2484,1780,406,4669
"MDA","Moldova","Europe, Eastern",1981,28.690001,21.370001,5.25,54.43,2464,1804,410,4678
"MDA","Moldova","Europe, Eastern",1982,27.309999,20.610001,5.0599999,52.169998,2411,1805,413,4629
"MDA","Moldova","Europe, Eastern",1983,25.75,19.77,4.8299999,49.630001,2327,1784,412,4524
"MDA","Moldova","Europe, Eastern",1984,24.309999,18.93,4.6100001,47.200001,2236,1742,407,4384
"MDA","Moldova","Europe, Eastern",1985,22.93,18.190001,4.4000001,44.919998,2127,1691,399,4217
"MDA","Moldova","Europe, Eastern",1986,21.639999,17.459999,4.21,42.77,2002,1624,390,4015
"MDA","Moldova","Europe, Eastern",1987,20.459999,16.73,4.0300002,40.73,1863,1537,378,3778
"MDA","Moldova","Europe, Eastern",1988,19.32,16.08,3.8599999,38.82,1711,1439,364,3514
"MDA","Moldova","Europe, Eastern",1989,18.219999,15.42,3.7,36.93,1549,1330,346,3225
"MDG","Madagascar","Sub-Saharan Africa, East",1980,40.91,62.259998,89.190002,180.84,15541,22687,30236,68464
"MDG","Madagascar","Sub-Saharan Africa, East",1981,40.77,62.07,88.550003,179.98,15633,22776,30266,68675
"MDG","Madagascar","Sub-Saharan Africa, East",1982,40.689999,61.82,88.050003,179.24001,15843,22971,30261,69076
"MDG","Madagascar","Sub-Saharan Africa, East",1983,40.630001,61.619999,87.57,178.58,16187,23334,30333,69855
"MDG","Madagascar","Sub-Saharan Africa, East",1984,40.470001,61.169998,86.980003,177.52,16615,23855,30584,71054
"MDG","Madagascar","Sub-Saharan Africa, East",1985,40.27,60.709999,86.010002,176.07001,17138,24483,31023,72645
"MDG","Madagascar","Sub-Saharan Africa, East",1986,39.919998,60.02,84.550003,173.84,17670,25213,31608,74491
"MDG","Madagascar","Sub-Saharan Africa, East",1987,39.389999,59.07,82.489998,170.7,18141,25907,32229,76276
"MDG","Madagascar","Sub-Saharan Africa, East",1988,38.77,57.869999,79.839996,166.69,18535,26468,32778,77781
"MDG","Madagascar","Sub-Saharan Africa, East",1989,38.099998,56.509998,77.099998,162.42999,18853,26846,33128,78827
"MDV","Maldives","Asia, Southeast",1980,49.439999,56.669998,77.410004,172.73,328,361,462,1152
"MDV","Maldives","Asia, Southeast",1981,48.200001,54.18,72.410004,164.95,330,357,450,1137
"MDV","Maldives","Asia, Southeast",1982,46.860001,51.68,67.440002,157.07001,331,352,436,1119
"MDV","Maldives","Asia, Southeast",1983,45.48,49.189999,62.189999,148.87,332,347,420,1099
"MDV","Maldives","Asia, Southeast",1984,43.900002,46.310001,56.580002,139.77,331,340,403,1074
"MDV","Maldives","Asia, Southeast",1985,42.049999,43.400002,51.110001,130.45,328,337,382,1048
"MDV","Maldives","Asia, Southeast",1986,40.299999,40.450001,45.950001,121.44,324,325,357,1006
"MDV","Maldives","Asia, Southeast",1987,38.529999,37.470001,41.200001,112.68,318,312,334,964
"MDV","Maldives","Asia, Southeast",1988,36.82,34.630001,36.619999,104.22,311,296,311,918
"MDV","Maldives","Asia, Southeast",1989,35.09,31.870001,32.459999,96.160004,301,278,287,866
"MEX","Mexico","Latin America, Central",1980,21.040001,35.57,14.95,69.980003,48889,83172,36514,168576
"MEX","Mexico","Latin America, Central",1981,20.209999,33.799999,13.91,66.5,46701,78599,33865,159165
"MEX","Mexico","Latin America, Central",1982,19.440001,32.119999,12.94,63.220001,44731,74283,31386,150399
"MEX","Mexico","Latin America, Central",1983,18.68,30.51,12.03,60.060001,42839,70334,29117,142290
"MEX","Mexico","Latin America, Central",1984,17.92,29.02,11.15,57.049999,41046,66734,27020,134800
"MEX","Mexico","Latin America, Central",1985,17.219999,27.57,10.35,54.209999,39454,63406,25070,127930
"MEX","Mexico","Latin America, Central",1986,16.540001,26.16,9.6099997,51.470001,37992,60326,23277,121596
"MEX","Mexico","Latin America, Central",1987,15.88,24.85,8.8999996,48.869999,36667,57521,21652,115841
"MEX","Mexico","Latin America, Central",1988,15.24,23.57,8.2700005,46.41,35422,54900,20165,110488
"MEX","Mexico","Latin America, Central",1989,14.63,22.360001,7.6900001,44.07,34234,52434,18838,105506
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1980,22.52,16.23,2.3800001,40.669998,839,604,89,1532
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1981,21.639999,15.37,2.28,38.869999,801,572,86,1460
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1982,20.77,14.59,2.1900001,37.16,762,538,83,1383
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1983,19.860001,13.72,2.0799999,35.32,721,503,79,1303
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1984,18.92,12.84,1.98,33.439999,678,466,75,1219
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1985,18.059999,12.05,1.88,31.719999,638,431,71,1140
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1986,17.209999,11.3,1.8,30.07,600,398,67,1065
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1987,16.549999,10.73,1.72,28.77,569,371,63,1003
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1988,15.97,10.27,1.66,27.690001,541,349,60,950
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1989,15.54,9.96,1.63,26.93,520,333,57,909
"MLI","Mali","Sub-Saharan Africa, West",1980,79.260002,76.589996,178.72,301.73001,26787,23814,50519,101120
"MLI","Mali","Sub-Saharan Africa, West",1981,77.970001,75.089996,174.38,295.91,26855,23825,50316,100995
"MLI","Mali","Sub-Saharan Africa, West",1982,76.739998,73.699997,170.10001,290.26001,26943,23852,50160,100955
"MLI","Mali","Sub-Saharan Africa, West",1983,75.540001,72.400002,166.17999,284.98001,27036,23909,50021,100966
"MLI","Mali","Sub-Saharan Africa, West",1984,74.449997,71.160004,162.41,279.92999,27157,23970,49927,101054
"MLI","Mali","Sub-Saharan Africa, West",1985,73.360001,69.980003,159.05,275.26999,27272,24048,49870,101190
"MLI","Mali","Sub-Saharan Africa, West",1986,72.269997,68.760002,155.67,270.56,27364,24113,49876,101353
"MLI","Mali","Sub-Saharan Africa, West",1987,71.199997,67.690002,152.58,266.20001,27443,24186,49883,101511
"MLI","Mali","Sub-Saharan Africa, West",1988,70.269997,66.629997,149.42,261.87,27546,24238,49904,101688
"MLI","Mali","Sub-Saharan Africa, West",1989,69.349998,65.650002,146.55,257.88,27630,24301,49889,101820
"MLT","Malta","Europe, Western",1980,10.5,4.98,1.47,16.870001,60,28,8,96
"MLT","Malta","Europe, Western",1981,10.12,4.77,1.4299999,16.25,58,27,8,93
"MLT","Malta","Europe, Western",1982,10.24,4.8600001,1.45,16.469999,58,27,8,94
"MLT","Malta","Europe, Western",1983,9.9700003,4.7600002,1.4,16.07,57,27,8,92
"MLT","Malta","Europe, Western",1984,9.3999996,4.4899998,1.33,15.15,53,26,8,87
"MLT","Malta","Europe, Western",1985,8.8299999,4.21,1.26,14.25,50,24,8,82
"MLT","Malta","Europe, Western",1986,7.98,3.8199999,1.14,12.91,45,22,7,74
"MLT","Malta","Europe, Western",1987,7.3600001,3.54,1.0599999,11.92,41,20,7,68
"MLT","Malta","Europe, Western",1988,7.1599998,3.45,1.03,11.61,39,19,6,65
"MLT","Malta","Europe, Western",1989,7.1300001,3.4000001,1.02,11.51,39,18,6,63
"MMR","Myanmar","Asia, Southeast",1980,40.950001,41.599998,48.66,125.57,47651,46690,51797,146138
"MMR","Myanmar","Asia, Southeast",1981,40.720001,41.34,48.23,124.74,47740,46584,51478,145802
"MMR","Myanmar","Asia, Southeast",1982,40.759998,41.200001,47.869999,124.3,47997,46502,51503,146003
"MMR","Myanmar","Asia, Southeast",1983,41.02,41.330002,47.900002,124.69,48351,46471,51584,146406
"MMR","Myanmar","Asia, Southeast",1984,41.220001,41.490002,48.040001,125.14,48435,46616,51829,146880
"MMR","Myanmar","Asia, Southeast",1985,41.400002,41.619999,47.849998,125.25,48319,46563,52042,146924
"MMR","Myanmar","Asia, Southeast",1986,41.349998,41.630001,47.759998,125.14,47799,46373,51864,146036
"MMR","Myanmar","Asia, Southeast",1987,41.400002,41.75,47.459999,125.03,47286,45893,51390,144570
"MMR","Myanmar","Asia, Southeast",1988,41.349998,41.549999,47.049999,124.41,46630,45355,50725,142710
"MMR","Myanmar","Asia, Southeast",1989,40.939999,40.860001,46.110001,122.55,45599,44518,49716,139833
"MNE","Montenegro","Europe, Central",1980,23.700001,19.07,3.4200001,45.59,122,100,18,240
"MNE","Montenegro","Europe, Central",1981,22.59,17.73,3.26,43.049999,115,92,17,224
"MNE","Montenegro","Europe, Central",1982,21.450001,16.65,3.1199999,40.740002,107,84,16,208
"MNE","Montenegro","Europe, Central",1983,20.200001,15.5,2.9200001,38.209999,99,77,16,191
"MNE","Montenegro","Europe, Central",1984,19.08,14.51,2.79,36.009998,91,70,15,175
"MNE","Montenegro","Europe, Central",1985,18.030001,13.49,2.6199999,33.810001,85,64,13,162
"MNE","Montenegro","Europe, Central",1986,17.1,12.66,2.5,31.969999,81,60,13,154
"MNE","Montenegro","Europe, Central",1987,16.15,11.75,2.3699999,30.02,80,58,12,149
"MNE","Montenegro","Europe, Central",1988,15.24,11.07,2.28,28.370001,81,58,11,150
"MNE","Montenegro","Europe, Central",1989,14.32,10.28,2.1500001,26.540001,83,59,11,153
"MNG","Mongolia","Asia, Central",1980,39.48,69.610001,22.370001,126.33,2525,4301,1258,8084
"MNG","Mongolia","Asia, Central",1981,38.970001,67.800003,21.870001,123.72,2546,4277,1252,8075
"MNG","Mongolia","Asia, Central",1982,38.41,65.989998,21.309999,121,2566,4259,1249,8074
"MNG","Mongolia","Asia, Central",1983,37.849998,64.099998,20.76,118.22,2585,4236,1247,8069
"MNG","Mongolia","Asia, Central",1984,37.259998,62.220001,20.219999,115.42,2599,4207,1245,8051
"MNG","Mongolia","Asia, Central",1985,36.68,60.380001,19.620001,112.61,2605,4165,1243,8013
"MNG","Mongolia","Asia, Central",1986,36.080002,58.349998,18.98,109.55,2596,4097,1237,7931
"MNG","Mongolia","Asia, Central",1987,35.310001,55.939999,18.309999,105.95,2559,4007,1224,7790
"MNG","Mongolia","Asia, Central",1988,34.560001,53.41,17.540001,102.16,2504,3862,1199,7566
"MNG","Mongolia","Asia, Central",1989,33.77,50.880001,16.790001,98.32,2428,3669,1162,7258
"MOZ","Mozambique","Sub-Saharan Africa, East",1980,60.310001,95.949997,95.419998,231.53,33943,50443,44124,128509
"MOZ","Mozambique","Sub-Saharan Africa, East",1981,60.07,95.57,94.830002,230.50999,34313,51033,44578,129924
"MOZ","Mozambique","Sub-Saharan Africa, East",1982,59.950001,95.370003,94.440002,229.91,34609,51537,45143,131289
"MOZ","Mozambique","Sub-Saharan Africa, East",1983,59.84,95.290001,94.339996,229.67,34780,51926,45695,132401
"MOZ","Mozambique","Sub-Saharan Africa, East",1984,59.98,95.370003,94.57,230.05,34983,52163,46169,133316
"MOZ","Mozambique","Sub-Saharan Africa, East",1985,60.130001,95.43,94.809998,230.42999,35130,52331,46608,134069
"MOZ","Mozambique","Sub-Saharan Africa, East",1986,60.18,95.589996,94.959999,230.74001,35216,52496,46938,134650
"MOZ","Mozambique","Sub-Saharan Africa, East",1987,60.220001,95.629997,94.989998,230.82001,35343,52654,47127,135124
"MOZ","Mozambique","Sub-Saharan Africa, East",1988,60.049999,95.349998,94.57,230.09,35467,52842,47225,135534
"MOZ","Mozambique","Sub-Saharan Africa, East",1989,59.75,94.830002,93.82,228.75999,35657,53069,47205,135931
"MRT","Mauritania","Sub-Saharan Africa, West",1980,48.139999,39.119999,63.07,143.06,3181,2511,3813,9505
"MRT","Mauritania","Sub-Saharan Africa, West",1981,47.049999,37.919998,60.709999,138.84,3164,2480,3743,9387
"MRT","Mauritania","Sub-Saharan Africa, West",1982,46,36.790001,58.549999,134.89999,3150,2449,3674,9273
"MRT","Mauritania","Sub-Saharan Africa, West",1983,45.09,35.779999,56.610001,131.38,3144,2420,3613,9177
"MRT","Mauritania","Sub-Saharan Africa, West",1984,44.25,34.82,54.82,128.10001,3144,2398,3563,9105
"MRT","Mauritania","Sub-Saharan Africa, West",1985,43.529999,33.950001,53.02,125,3152,2379,3521,9051
"MRT","Mauritania","Sub-Saharan Africa, West",1986,42.889999,33.110001,51.419998,122.16,3165,2363,3479,9008
"MRT","Mauritania","Sub-Saharan Africa, West",1987,42.299999,32.299999,49.889999,119.47,3182,2349,3442,8973
"MRT","Mauritania","Sub-Saharan Africa, West",1988,41.68,31.6,48.560001,117.03,3195,2342,3410,8946
"MRT","Mauritania","Sub-Saharan Africa, West",1989,41.09,30.969999,47.32,114.76,3208,2337,3384,8930
"MUS","Mauritius","Asia, Southeast",1980,23.299999,15.22,5.8200002,43.759998,549,361,150,1060
"MUS","Mauritius","Asia, Southeast",1981,21.99,13.66,5.0500002,40.220001,505,324,139,969
"MUS","Mauritius","Asia, Southeast",1982,19.959999,11.39,4,35,446,272,123,841
"MUS","Mauritius","Asia, Southeast",1983,17.860001,9.3100004,3.0999999,30.02,388,217,100,706
"MUS","Mauritius","Asia, Southeast",1984,16.530001,8.0500002,2.5799999,26.959999,350,178,77,605
"MUS","Mauritius","Asia, Southeast",1985,16.049999,7.6300001,2.4200001,25.92,333,159,60,553
"MUS","Mauritius","Asia, Southeast",1986,16.030001,7.6399999,2.4400001,25.93,330,155,52,537
"MUS","Mauritius","Asia, Southeast",1987,16.15,7.79,2.48,26.24,333,157,50,540
"MUS","Mauritius","Asia, Southeast",1988,16.139999,7.79,2.47,26.219999,336,159,50,545
"MUS","Mauritius","Asia, Southeast",1989,15.89,7.5500002,2.3800001,25.65,337,158,50,545
"MWI","Malawi","Sub-Saharan Africa, East",1980,56.630001,83.860001,144.42,260.54999,19250,26973,42611,88834
"MWI","Malawi","Sub-Saharan Africa, East",1981,55.529999,81.980003,138.89999,253.39,19221,26836,41850,87907
"MWI","Malawi","Sub-Saharan Africa, East",1982,54.549999,80.160004,134.21001,247.06,19292,26783,41073,87148
"MWI","Malawi","Sub-Saharan Africa, East",1983,53.630001,78.629997,130.12,241.5,19472,26898,40462,86832
"MWI","Malawi","Sub-Saharan Africa, East",1984,52.759998,77.150002,126.77,236.64999,19751,27174,40116,87041
"MWI","Malawi","Sub-Saharan Africa, East",1985,51.98,75.760002,123.51,232.02,20136,27572,40104,87813
"MWI","Malawi","Sub-Saharan Africa, East",1986,51.27,74.629997,120.44,227.8,20589,28119,40339,89048
"MWI","Malawi","Sub-Saharan Africa, East",1987,50.59,73.559998,117.34,223.64,21056,28741,40746,90543
"MWI","Malawi","Sub-Saharan Africa, East",1988,49.98,72.43,114.44,219.63,21508,29318,41234,92060
"MWI","Malawi","Sub-Saharan Africa, East",1989,49.27,71.309998,111.41,215.42999,21860,29842,41747,93448
"MYS","Malaysia","Asia, Southeast",1980,14.1,8.3800001,5.77,28.01,5981,3548,2530,12059
"MYS","Malaysia","Asia, Southeast",1981,13.49,7.8400002,5.27,26.379999,5990,3473,2367,11831
"MYS","Malaysia","Asia, Southeast",1982,12.9,7.3299999,4.8099999,24.85,6007,3404,2237,11649
"MYS","Malaysia","Asia, Southeast",1983,12.36,6.8699999,4.3800001,23.43,6013,3334,2135,11481
"MYS","Malaysia","Asia, Southeast",1984,11.83,6.4499998,4.0100002,22.139999,5982,3256,2043,11281
"MYS","Malaysia","Asia, Southeast",1985,11.38,6.0599999,3.6900001,20.99,5940,3160,1955,11054
"MYS","Malaysia","Asia, Southeast",1986,10.96,5.71,3.4000001,19.950001,5857,3049,1873,10779
"MYS","Malaysia","Asia, Southeast",1987,10.55,5.3800001,3.1400001,18.969999,5727,2927,1788,10441
"MYS","Malaysia","Asia, Southeast",1988,10.17,5.0799999,2.9000001,18.049999,5572,2790,1699,10061
"MYS","Malaysia","Asia, Southeast",1989,9.8299999,4.8099999,2.6900001,17.24,5406,2651,1603,9660
"NAM","Namibia","Sub-Saharan Africa, Southern",1980,30.32,31.74,36.549999,95.410004,1312,1340,1482,4134
"NAM","Namibia","Sub-Saharan Africa, Southern",1981,29.99,31.09,35.619999,93.629997,1316,1332,1469,4116
