"iso","country","gbdRegion","year","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths"
"QAT","Qatar","North Africa / Middle East",1999,8.5900002,3.4100001,1.04,13,98,39,12,148
"ROU","Romania","Europe, Central",1990,10.61,16.870001,3.23,30.440001,3386,5405,1148,9939
"ROU","Romania","Europe, Central",1991,10.54,16.65,3.2,30.129999,3154,4988,1091,9233
"ROU","Romania","Europe, Central",1992,10.61,16.799999,3.2,30.35,2967,4682,1024,8673
"ROU","Romania","Europe, Central",1993,10.71,17.08,3.23,30.76,2820,4467,961,8248
"ROU","Romania","Europe, Central",1994,10.83,17.389999,3.27,31.209999,2712,4321,906,7938
"ROU","Romania","Europe, Central",1995,10.82,17.379999,3.26,31.18,2618,4178,858,7655
"ROU","Romania","Europe, Central",1996,10.59,16.860001,3.1600001,30.35,2506,3993,815,7313
"ROU","Romania","Europe, Central",1997,10.15,15.77,3,28.68,2370,3713,767,6851
"ROU","Romania","Europe, Central",1998,9.5600004,14.38,2.78,26.52,2208,3368,715,6290
"ROU","Romania","Europe, Central",1999,8.9300003,12.97,2.55,24.27,2041,3009,659,5709
"RUS","Russian Federation","Europe, Eastern",1990,16.120001,8.0699997,2.7,26.690001,32371,16238,6154,54763
"RUS","Russian Federation","Europe, Eastern",1991,16.16,8.0799999,2.7,26.74,30089,15049,5824,50962
"RUS","Russian Federation","Europe, Eastern",1992,16.33,8.1099997,2.72,26.969999,28061,13929,5468,47457
"RUS","Russian Federation","Europe, Eastern",1993,16.49,8.2200003,2.75,27.25,26225,13026,5116,44366
"RUS","Russian Federation","Europe, Eastern",1994,16.58,8.2600002,2.77,27.41,24615,12229,4781,41625
"RUS","Russian Federation","Europe, Eastern",1995,16.469999,8.2299995,2.74,27.24,23154,11560,4454,39168
"RUS","Russian Federation","Europe, Eastern",1996,16.120001,8.0900002,2.6900001,26.709999,21863,10977,4133,36973
"RUS","Russian Federation","Europe, Eastern",1997,15.54,7.8099999,2.6099999,25.780001,20667,10428,3829,34925
"RUS","Russian Federation","Europe, Eastern",1998,14.72,7.4400001,2.51,24.51,19458,9915,3569,32942
"RUS","Russian Federation","Europe, Eastern",1999,13.75,7.0500002,2.3900001,23.040001,18256,9454,3349,31060
"RWA","Rwanda","Sub-Saharan Africa, East",1990,45.389999,48.630001,85.470001,169.42999,13489,13777,24245,51511
"RWA","Rwanda","Sub-Saharan Africa, East",1991,46.709999,50.419998,90,176.24001,13169,13579,24341,51088
"RWA","Rwanda","Sub-Saharan Africa, East",1992,48.02,52.27,94.82,183.33,12884,13372,24315,50571
"RWA","Rwanda","Sub-Saharan Africa, East",1993,62.099998,72.919998,158.39999,268.23001,15879,14896,24264,55038
"RWA","Rwanda","Sub-Saharan Africa, East",1994,49.57,54.639999,101.93,193.09,12635,15874,33452,61961
"RWA","Rwanda","Sub-Saharan Africa, East",1995,50.080002,55.330002,103.96,195.92999,12580,13102,28255,53936
"RWA","Rwanda","Sub-Saharan Africa, East",1996,50.009998,55.310001,103.9,195.8,12790,13306,23304,49400
"RWA","Rwanda","Sub-Saharan Africa, East",1997,49.48,54.560001,101.7,192.74001,13093,13592,23463,50148
"RWA","Rwanda","Sub-Saharan Africa, East",1998,48.330002,52.98,97.099998,186.25999,13362,13902,23363,50628
"RWA","Rwanda","Sub-Saharan Africa, East",1999,46.68,50.619999,90.709999,177.05,13567,14088,23154,50808
"SAU","Saudi Arabia","North Africa / Middle East",1990,16.370001,9.5,3.9200001,29.530001,9363,5415,2333,17110
"SAU","Saudi Arabia","North Africa / Middle East",1991,16.09,9.1999998,3.77,28.809999,9267,5260,2198,16725
"SAU","Saudi Arabia","North Africa / Middle East",1992,15.77,8.9300003,3.6199999,28.09,9117,5132,2126,16375
"SAU","Saudi Arabia","North Africa / Middle East",1993,15.47,8.7200003,3.51,27.48,8957,5010,2066,16033
"SAU","Saudi Arabia","North Africa / Middle East",1994,15.15,8.4399996,3.3900001,26.780001,8770,4862,2005,15638
"SAU","Saudi Arabia","North Africa / Middle East",1995,14.77,8.1300001,3.25,25.950001,8542,4690,1946,15178
"SAU","Saudi Arabia","North Africa / Middle East",1996,14.42,7.7600002,3.0699999,25.08,8335,4481,1873,14689
"SAU","Saudi Arabia","North Africa / Middle East",1997,14,7.4699998,2.9000001,24.190001,8095,4312,1785,14191
"SAU","Saudi Arabia","North Africa / Middle East",1998,13.66,7.1700001,2.75,23.42,7907,4142,1688,13737
"SAU","Saudi Arabia","North Africa / Middle East",1999,13.25,6.8899999,2.5899999,22.58,7693,3993,1595,13282
"SDN","Sudan","Sub-Saharan Africa, East",1990,35.689999,30.85,56.34,118.09,39905,33391,57893,131189
"SDN","Sudan","Sub-Saharan Africa, East",1991,35.41,30.49,55.16,116.4,40287,33487,57741,131515
"SDN","Sudan","Sub-Saharan Africa, East",1992,35.099998,30.139999,54.189999,114.89,40633,33706,57640,131978
"SDN","Sudan","Sub-Saharan Africa, East",1993,34.759998,29.67,53.150002,113.18,40930,33833,57580,132343
"SDN","Sudan","Sub-Saharan Africa, East",1994,34.5,29.33,52.16,111.7,41266,33919,57530,132716
"SDN","Sudan","Sub-Saharan Africa, East",1995,34.139999,28.91,51.240002,110.12,41453,34034,57484,132970
"SDN","Sudan","Sub-Saharan Africa, East",1996,33.900002,28.540001,50.5,108.86,41673,33996,57393,133062
"SDN","Sudan","Sub-Saharan Africa, East",1997,33.529999,28.120001,49.580002,107.27,41661,33974,57403,133038
"SDN","Sudan","Sub-Saharan Africa, East",1998,33.27,27.77,48.84,106.02,41674,33792,57239,132705
"SDN","Sudan","Sub-Saharan Africa, East",1999,33.02,27.440001,48.16,104.84,41608,33617,57016,132241
"SEN","Senegal","Sub-Saharan Africa, West",1990,39.34,33.84,80.43,146.50999,13137,10934,24594,48665
"SEN","Senegal","Sub-Saharan Africa, West",1991,38.869999,33.18,78.349998,143.57001,13259,10930,24361,48550
"SEN","Senegal","Sub-Saharan Africa, West",1992,38.529999,32.630001,76.669998,141.21001,13415,10946,24252,48613
"SEN","Senegal","Sub-Saharan Africa, West",1993,38.259998,32.169998,75.400002,139.38,13585,10990,24253,48829
"SEN","Senegal","Sub-Saharan Africa, West",1994,38.029999,31.790001,74.309998,137.83,13756,11057,24339,49152
"SEN","Senegal","Sub-Saharan Africa, West",1995,37.84,31.5,73.220001,136.38,13929,11138,24475,49543
"SEN","Senegal","Sub-Saharan Africa, West",1996,37.610001,31.17,72.139999,134.87,14076,11228,24605,49909
"SEN","Senegal","Sub-Saharan Africa, West",1997,37.290001,30.709999,70.699997,132.84,14189,11283,24688,50160
"SEN","Senegal","Sub-Saharan Africa, West",1998,36.939999,30.139999,68.949997,130.37,14285,11285,24672,50242
"SEN","Senegal","Sub-Saharan Africa, West",1999,36.43,29.43,66.730003,127.19,14325,11254,24520,50099
"SGP","Singapore","Asia Pacific, High Income",1990,4.5700002,2.23,0.95999998,7.75,233,113,48,395
"SGP","Singapore","Asia Pacific, High Income",1991,3.8800001,1.97,0.83999997,6.6900001,192,100,49,341
"SGP","Singapore","Asia Pacific, High Income",1992,3.48,1.83,0.77999997,6.0700002,172,91,44,308
"SGP","Singapore","Asia Pacific, High Income",1993,3.24,1.74,0.74000001,5.6999998,163,87,41,291
"SGP","Singapore","Asia Pacific, High Income",1994,3.02,1.65,0.69999999,5.3600001,150,82,37,269
"SGP","Singapore","Asia Pacific, High Income",1995,2.8,1.5599999,0.66000003,5.02,137,77,36,249
"SGP","Singapore","Asia Pacific, High Income",1996,2.7,1.52,0.63999999,4.8499999,131,74,34,239
"SGP","Singapore","Asia Pacific, High Income",1997,2.6500001,1.51,0.63,4.7800002,126,71,32,229
"SGP","Singapore","Asia Pacific, High Income",1998,2.6300001,1.49,0.63,4.7399998,115,65,31,211
"SGP","Singapore","Asia Pacific, High Income",1999,2.4200001,1.4,0.58999997,4.4099998,105,61,30,197
"SLB","Solomon Islands","Oceania",1990,20.049999,13.12,5.6799998,38.400002,251,162,68,481
"SLB","Solomon Islands","Oceania",1991,19.530001,12.74,5.4899998,37.330002,249,161,67,477
"SLB","Solomon Islands","Oceania",1992,19.09,12.32,5.3299999,36.34,248,158,67,473
"SLB","Solomon Islands","Oceania",1993,18.77,12.01,5.1799998,35.580002,248,157,66,470
"SLB","Solomon Islands","Oceania",1994,18.48,11.78,5.04,34.93,248,156,65,469
"SLB","Solomon Islands","Oceania",1995,18.25,11.67,4.96,34.52,249,156,65,470
"SLB","Solomon Islands","Oceania",1996,18.16,11.59,4.8899999,34.279999,251,157,65,473
"SLB","Solomon Islands","Oceania",1997,18.16,11.59,4.8899999,34.279999,255,159,65,478
"SLB","Solomon Islands","Oceania",1998,18.190001,11.61,4.9400001,34.389999,258,161,65,485
"SLB","Solomon Islands","Oceania",1999,18.23,11.64,4.96,34.470001,262,164,66,492
"SLE","Sierra Leone","Sub-Saharan Africa, West",1990,61.779999,95.169998,106.59,241.56,10402,15081,15204,40687
"SLE","Sierra Leone","Sub-Saharan Africa, West",1991,60.959999,93.68,104.37,237.75999,10337,14971,15090,40399
"SLE","Sierra Leone","Sub-Saharan Africa, West",1992,59.990002,92.120003,102.21,233.81,10226,14840,14960,40025
"SLE","Sierra Leone","Sub-Saharan Africa, West",1993,59.060001,90.510002,100.03,229.83,10105,14664,14806,39575
"SLE","Sierra Leone","Sub-Saharan Africa, West",1994,58.110001,89.07,97.809998,225.92,9976,14491,14616,39082
"SLE","Sierra Leone","Sub-Saharan Africa, West",1995,57.18,87.330002,95.620003,221.8,9856,14292,14396,38544
"SLE","Sierra Leone","Sub-Saharan Africa, West",1996,56.27,85.760002,93.150002,217.57001,9759,14112,14161,38033
"SLE","Sierra Leone","Sub-Saharan Africa, West",1997,55.290001,83.949997,90.75,213.14,9679,13954,13906,37538
"SLE","Sierra Leone","Sub-Saharan Africa, West",1998,54.150002,82.050003,87.959999,208.13,9601,13820,13659,37080
"SLE","Sierra Leone","Sub-Saharan Africa, West",1999,52.900002,79.959999,85.029999,202.72,9536,13703,13411,36649
"SLV","El Salvador","Latin America, Central",1990,22.43,25.4,12.77,59.43,3795,4344,2338,10477
"SLV","El Salvador","Latin America, Central",1991,21.379999,23.870001,11.63,55.849998,3613,4068,2129,9810
"SLV","El Salvador","Latin America, Central",1992,20.440001,22.48,10.74,52.75,3451,3820,1946,9217
"SLV","El Salvador","Latin America, Central",1993,19.57,21.26,9.9200001,49.93,3296,3598,1788,8683
"SLV","El Salvador","Latin America, Central",1994,18.75,20.139999,9.1499996,47.310001,3145,3393,1656,8194
"SLV","El Salvador","Latin America, Central",1995,17.99,19.059999,8.4700003,44.860001,2993,3189,1531,7712
"SLV","El Salvador","Latin America, Central",1996,17.27,17.98,7.8600001,42.52,2834,2973,1413,7220
"SLV","El Salvador","Latin America, Central",1997,16.549999,16.959999,7.3099999,40.299999,2662,2752,1304,6719
"SLV","El Salvador","Latin America, Central",1998,15.88,16.030001,6.71,38.150002,2486,2533,1202,6221
"SLV","El Salvador","Latin America, Central",1999,15.23,15.12,6.1700001,36.099998,2307,2315,1096,5718
"SOM","Somalia","Sub-Saharan Africa, East",1990,44.450001,56.560001,83.93,174.16,13128,15999,22405,51532
"SOM","Somalia","Sub-Saharan Africa, East",1991,44.240002,56.16,82.949997,172.74001,13121,15959,22287,51367
"SOM","Somalia","Sub-Saharan Africa, East",1992,43.880001,55.740002,81.900002,171.11,13081,15940,22135,51156
"SOM","Somalia","Sub-Saharan Africa, East",1993,43.560001,55.299999,80.760002,169.42,13073,15904,21959,50936
"SOM","Somalia","Sub-Saharan Africa, East",1994,43.029999,54.619999,79.260002,167.00999,13033,15896,21786,50715
"SOM","Somalia","Sub-Saharan Africa, East",1995,42.419998,53.560001,77.239998,163.71001,13001,15821,21562,50384
"SOM","Somalia","Sub-Saharan Africa, East",1996,41.830002,52.470001,74.870003,160.08,13016,15756,21259,50031
"SOM","Somalia","Sub-Saharan Africa, East",1997,41.18,51.32,72.699997,156.50999,13050,15751,20897,49697
"SOM","Somalia","Sub-Saharan Africa, East",1998,40.5,50.150002,70.440002,152.82001,13100,15714,20546,49361
"SOM","Somalia","Sub-Saharan Africa, East",1999,39.84,49.029999,68,149.00999,13175,15700,20304,49180
"SRB","Serbia","Europe, Central",1990,8.1400003,3.71,0.88,12.69,1170,538,141,1849
"SRB","Serbia","Europe, Central",1991,7.6999998,3.47,0.82999998,11.96,1082,493,132,1707
"SRB","Serbia","Europe, Central",1992,7.3400002,3.27,0.79000002,11.37,1009,453,122,1583
"SRB","Serbia","Europe, Central",1993,6.96,3.0599999,0.75999999,10.75,935,415,114,1464
"SRB","Serbia","Europe, Central",1994,6.5999999,2.8800001,0.72000003,10.18,869,382,107,1357
"SRB","Serbia","Europe, Central",1995,6.27,2.6900001,0.69,9.6300001,810,350,100,1260
"SRB","Serbia","Europe, Central",1996,5.9699998,2.53,0.66000003,9.1499996,760,324,93,1177
"SRB","Serbia","Europe, Central",1997,5.7199998,2.3800001,0.63,8.71,719,301,87,1108
"SRB","Serbia","Europe, Central",1998,5.4400001,2.25,0.60000002,8.2700005,679,282,82,1042
"SRB","Serbia","Europe, Central",1999,5.21,2.1199999,0.57999998,7.9000001,647,264,77,988
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1990,32.610001,32.48,48.48,109.4,143,138,199,480
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1991,32.189999,31.98,47.610001,107.75,143,138,198,478
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1992,31.629999,31.35,46.419998,105.53,142,137,196,475
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1993,31.02,30.66,44.860001,102.86,141,136,193,471
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1994,30.32,29.639999,43.279999,99.779999,140,134,190,464
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1995,29.57,28.6,41.240002,96.199997,138,132,186,455
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1996,28.66,27.49,39.110001,92.309998,136,129,180,445
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1997,27.559999,26.24,36.900002,88.019997,132,125,174,432
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1998,26.5,24.91,34.619999,83.620003,129,121,167,417
"STP","Sao Tome and Principe","Sub-Saharan Africa, West",1999,25.440001,23.549999,32.349998,79.169998,125,116,160,402
"SUR","Suriname","Caribbean",1990,24.950001,15.32,6.8000002,46.41,238,144,66,448
"SUR","Suriname","Caribbean",1991,24.719999,15.14,6.71,45.93,235,141,64,440
"SUR","Suriname","Caribbean",1992,24.5,15.03,6.6500001,45.540001,234,140,62,436
"SUR","Suriname","Caribbean",1993,24.360001,14.91,6.6100001,45.259998,235,141,61,437
"SUR","Suriname","Caribbean",1994,24.290001,14.8,6.5700002,45.049999,239,142,61,441
"SUR","Suriname","Caribbean",1995,24.200001,14.74,6.5300002,44.860001,243,144,61,448
"SUR","Suriname","Caribbean",1996,24.1,14.76,6.5,44.75,247,147,61,456
"SUR","Suriname","Caribbean",1997,24.01,14.71,6.4699998,44.59,251,149,62,462
"SUR","Suriname","Caribbean",1998,23.889999,14.61,6.4499998,44.360001,252,150,63,466
"SUR","Suriname","Caribbean",1999,23.76,14.56,6.3899999,44.119999,251,151,64,466
"SVK","Slovakia","Europe, Central",1990,7.7399998,5.1999998,1.26,14.15,616,417,113,1147
"SVK","Slovakia","Europe, Central",1991,8.0699997,5.4699998,1.3099999,14.8,619,413,106,1138
"SVK","Slovakia","Europe, Central",1992,7.7399998,5.1900001,1.26,14.13,573,387,102,1063
"SVK","Slovakia","Europe, Central",1993,7.0500002,4.6599998,1.17,12.83,503,338,99,940
"SVK","Slovakia","Europe, Central",1994,6.71,4.3899999,1.11,12.18,458,302,91,850
"SVK","Slovakia","Europe, Central",1995,6.46,4.1999998,1.08,11.69,420,275,82,777
"SVK","Slovakia","Europe, Central",1996,6.1799998,3.99,1.04,11.18,385,250,76,711
"SVK","Slovakia","Europe, Central",1997,5.9299998,3.79,1,10.69,353,228,70,651
"SVK","Slovakia","Europe, Central",1998,6.0300002,3.8599999,1.02,10.87,344,219,64,628
"SVK","Slovakia","Europe, Central",1999,5.8499999,3.74,0.99000001,10.54,324,207,61,592
"SVN","Slovenia","Europe, Central",1990,6.5599999,3.1300001,0.93000001,10.6,143,69,24,237
"SVN","Slovenia","Europe, Central",1991,6.25,2.97,0.88999999,10.08,131,63,22,216
"SVN","Slovenia","Europe, Central",1992,5.96,2.8,0.86000001,9.6000004,121,57,20,198
"SVN","Slovenia","Europe, Central",1993,5.5999999,2.5899999,0.81999999,8.9899998,110,51,19,180
"SVN","Slovenia","Europe, Central",1994,5.2199998,2.3800001,0.76999998,8.3500004,100,46,17,163
"SVN","Slovenia","Europe, Central",1995,4.7800002,2.1500001,0.72000003,7.6300001,89,41,16,146
"SVN","Slovenia","Europe, Central",1996,4.4099998,1.95,0.68000001,7.02,81,36,14,131
"SVN","Slovenia","Europe, Central",1997,4.1300001,1.8,0.63999999,6.5599999,75,33,13,121
"SVN","Slovenia","Europe, Central",1998,3.8699999,1.67,0.61000001,6.1399999,69,30,12,112
"SVN","Slovenia","Europe, Central",1999,3.6300001,1.55,0.57999998,5.7399998,64,28,11,103
"SWE","Sweden","Europe, Western",1990,4.5799999,1.98,0.63999999,7.1900001,534,230,71,835
"SWE","Sweden","Europe, Western",1991,4.3800001,1.92,0.62,6.9000001,515,225,72,812
"SWE","Sweden","Europe, Western",1992,3.9100001,1.75,0.56999999,6.2199998,458,207,72,737
"SWE","Sweden","Europe, Western",1993,3.46,1.59,0.50999999,5.5599999,397,184,69,650
"SWE","Sweden","Europe, Western",1994,3.0799999,1.46,0.47,5,340,163,63,566
"SWE","Sweden","Europe, Western",1995,2.8199999,1.37,0.44,4.6100001,298,145,57,500
"SWE","Sweden","Europe, Western",1996,2.72,1.3200001,0.43000001,4.46,273,133,51,458
"SWE","Sweden","Europe, Western",1997,2.73,1.3200001,0.43000001,4.4699998,263,127,47,436
"SWE","Sweden","Europe, Western",1998,2.8199999,1.36,0.44,4.6100001,263,126,44,433
"SWE","Sweden","Europe, Western",1999,2.9200001,1.4,0.44999999,4.77,268,127,42,437
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1990,19.08,30.709999,25.780001,73.720001,705,1125,926,2756
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1991,18.91,30.360001,25.360001,72.82,699,1106,905,2710
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1992,18.950001,30.540001,25.58,73.239998,698,1102,893,2693
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1993,19.190001,31.24,26.18,74.720001,702,1112,895,2709
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1994,19.51,32.279999,27.17,76.940002,708,1135,910,2753
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1995,19.940001,33.66,28.379999,79.800003,717,1168,934,2819
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1996,20.450001,35.209999,29.870001,83.169998,729,1209,966,2904
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1997,20.959999,37.009998,31.440001,86.839996,742,1257,1004,3004
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1998,21.51,38.889999,33.349998,90.93,758,1312,1047,3116
"SWZ","Swaziland","Sub-Saharan Africa, Southern",1999,22.08,40.84,35.32,95.139999,775,1371,1096,3242
"SYC","Seychelles","Asia, Southeast",1990,11.46,5.1199999,2.4300001,18.91,29,16,9,54
"SYC","Seychelles","Asia, Southeast",1991,11.21,4.9400001,2.3,18.360001,29,15,9,52
"SYC","Seychelles","Asia, Southeast",1992,11.01,4.77,2.2,17.889999,28,14,8,50
"SYC","Seychelles","Asia, Southeast",1993,10.83,4.6799998,2.1099999,17.530001,27,14,8,49
"SYC","Seychelles","Asia, Southeast",1994,10.71,4.5999999,2.0699999,17.290001,26,13,8,47
"SYC","Seychelles","Asia, Southeast",1995,10.67,4.5500002,2.05,17.190001,26,13,7,46
"SYC","Seychelles","Asia, Southeast",1996,10.67,4.54,2.05,17.18,25,13,7,45
"SYC","Seychelles","Asia, Southeast",1997,10.7,4.5300002,2.0599999,17.209999,24,12,7,43
"SYC","Seychelles","Asia, Southeast",1998,10.67,4.54,2.0599999,17.18,24,12,6,42
"SYC","Seychelles","Asia, Southeast",1999,10.71,4.54,2.0899999,17.25,24,12,6,42
"SYR","Syrian Arab Republic","North Africa / Middle East",1990,17.370001,10.29,4.4499998,31.809999,8111,4806,2230,15147
"SYR","Syrian Arab Republic","North Africa / Middle East",1991,16.879999,9.8299999,4.1900001,30.620001,7811,4553,2097,14461
"SYR","Syrian Arab Republic","North Africa / Middle East",1992,16.360001,9.3500004,3.9100001,29.379999,7506,4301,1966,13774
"SYR","Syrian Arab Republic","North Africa / Middle East",1993,15.79,8.8699999,3.6400001,28.08,7199,4060,1829,13087
"SYR","Syrian Arab Republic","North Africa / Middle East",1994,15.18,8.3599997,3.3599999,26.700001,6901,3821,1692,12415
"SYR","Syrian Arab Republic","North Africa / Middle East",1995,14.57,7.8200002,3.0799999,25.290001,6636,3583,1558,11778
"SYR","Syrian Arab Republic","North Africa / Middle East",1996,13.94,7.3000002,2.8099999,23.889999,6396,3368,1428,11193
"SYR","Syrian Arab Republic","North Africa / Middle East",1997,13.29,6.8000002,2.5599999,22.51,6173,3176,1307,10656
"SYR","Syrian Arab Republic","North Africa / Middle East",1998,12.68,6.3000002,2.3299999,21.190001,5986,2992,1200,10178
"SYR","Syrian Arab Republic","North Africa / Middle East",1999,12.09,5.8400002,2.1099999,19.93,5825,2826,1105,9756
"TCD","Chad","Sub-Saharan Africa, West",1990,50.580002,65.690002,110.32,210.81,14664,17913,27084,59661
"TCD","Chad","Sub-Saharan Africa, West",1991,50,64.889999,108.43,207.98,14945,18239,27395,60580
"TCD","Chad","Sub-Saharan Africa, West",1992,49.459999,64.150002,106.69,205.34,15251,18599,27765,61615
"TCD","Chad","Sub-Saharan Africa, West",1993,48.900002,63.41,105.24,202.95,15566,18987,28192,62744
"TCD","Chad","Sub-Saharan Africa, West",1994,48.43,62.830002,103.87,200.85001,15924,19394,28700,64018
"TCD","Chad","Sub-Saharan Africa, West",1995,48.049999,62.23,102.66,198.92999,16326,19910,29279,65514
"TCD","Chad","Sub-Saharan Africa, West",1996,47.709999,61.650002,101.39,197.00999,16770,20395,29877,67041
"TCD","Chad","Sub-Saharan Africa, West",1997,47.279999,61.07,100.05,194.96001,17208,20930,30531,68669
"TCD","Chad","Sub-Saharan Africa, West",1998,46.889999,60.5,98.809998,193.03,17676,21485,31199,70359
"TCD","Chad","Sub-Saharan Africa, West",1999,46.459999,59.91,97.599998,191.08,18140,22048,31914,72103
"TGO","Togo","Sub-Saharan Africa, West",1990,41.490002,37.450001,70.489998,142.42,6859,5985,10606,23451
"TGO","Togo","Sub-Saharan Africa, West",1991,40.91,36.700001,68.75,139.63,6867,5963,10560,23389
"TGO","Togo","Sub-Saharan Africa, West",1992,40.240002,36.009998,67.07,136.85001,6856,5946,10487,23289
"TGO","Togo","Sub-Saharan Africa, West",1993,39.66,35.290001,65.18,133.94,6857,5915,10401,23172
"TGO","Togo","Sub-Saharan Africa, West",1994,39.029999,34.48,63.389999,130.99001,6853,5882,10294,23029
"TGO","Togo","Sub-Saharan Africa, West",1995,38.43,33.689999,61.52,127.98,6854,5840,10168,22862
"TGO","Togo","Sub-Saharan Africa, West",1996,37.810001,32.91,59.740002,125.07,6856,5801,10042,22700
"TGO","Togo","Sub-Saharan Africa, West",1997,37.200001,32.130001,57.950001,122.14,6860,5764,9917,22541
"TGO","Togo","Sub-Saharan Africa, West",1998,36.630001,31.379999,56.189999,119.29,6871,5725,9798,22394
"TGO","Togo","Sub-Saharan Africa, West",1999,36.060001,30.66,54.610001,116.64,6881,5691,9678,22250
"THA","Thailand","Asia, Southeast",1990,14.78,5.73,2.9400001,23.309999,16579,6545,3876,27000
"THA","Thailand","Asia, Southeast",1991,14.02,5.3200002,2.6500001,21.860001,15592,6005,3442,25040
"THA","Thailand","Asia, Southeast",1992,13.32,4.9499998,2.4200001,20.58,14676,5531,3078,23285
"THA","Thailand","Asia, Southeast",1993,12.7,4.6199999,2.22,19.440001,13829,5090,2773,21692
"THA","Thailand","Asia, Southeast",1994,12.14,4.3299999,2.04,18.43,13035,4700,2520,20254
"THA","Thailand","Asia, Southeast",1995,11.63,4.0700002,1.89,17.51,12288,4345,2294,18927
"THA","Thailand","Asia, Southeast",1996,11.16,3.8399999,1.75,16.68,11602,4029,2090,17720
"THA","Thailand","Asia, Southeast",1997,10.72,3.6199999,1.62,15.89,10969,3735,1908,16612
"THA","Thailand","Asia, Southeast",1998,10.3,3.4200001,1.51,15.17,10392,3481,1741,15614
"THA","Thailand","Asia, Southeast",1999,9.8999996,3.23,1.4,14.48,9881,3253,1591,14725
"TJK","Tajikistan","Asia, Central",1990,35.740002,57.669998,18.809999,108.44,7343,11580,3479,22402
"TJK","Tajikistan","Asia, Central",1991,35.380001,56.310001,18.43,106.48,7305,11382,3457,22144
"TJK","Tajikistan","Asia, Central",1992,35.040001,55.040001,18.049999,104.61,7234,11141,3436,21810
"TJK","Tajikistan","Asia, Central",1993,34.689999,53.689999,17.639999,102.63,7131,10857,3397,21385
"TJK","Tajikistan","Asia, Central",1994,34.290001,52.419998,17.219999,100.67,6997,10538,3333,20868
"TJK","Tajikistan","Asia, Central",1995,33.830002,50.720001,16.74,98.18,6835,10166,3252,20253
"TJK","Tajikistan","Asia, Central",1996,33.240002,48.98,16.219999,95.510002,6640,9735,3148,19523
"TJK","Tajikistan","Asia, Central",1997,32.509998,46.919998,15.63,92.309998,6414,9264,3033,18712
"TJK","Tajikistan","Asia, Central",1998,31.76,44.740002,15,88.949997,6185,8742,2902,17829
"TJK","Tajikistan","Asia, Central",1999,30.860001,42.419998,14.28,85.220001,5936,8220,2762,16918
"TKM","Turkmenistan","Asia, Central",1990,33.540001,51.259998,16.75,98.440002,4299,6384,1927,12610
"TKM","Turkmenistan","Asia, Central",1991,33.470001,50.91,16.75,98.040001,4293,6337,1938,12568
"TKM","Turkmenistan","Asia, Central",1992,33.5,50.75,16.75,97.919998,4257,6267,1958,12483
"TKM","Turkmenistan","Asia, Central",1993,33.470001,50.27,16.65,97.339996,4175,6141,1970,12286
"TKM","Turkmenistan","Asia, Central",1994,33.43,49.709999,16.51,96.639999,4059,5938,1950,11946
"TKM","Turkmenistan","Asia, Central",1995,33.290001,48.880001,16.309999,95.540001,3912,5688,1906,11506
"TKM","Turkmenistan","Asia, Central",1996,33.040001,47.41,15.96,93.589996,3755,5381,1840,10976
"TKM","Turkmenistan","Asia, Central",1997,32.360001,45.540001,15.23,90.489998,3571,5057,1752,10380
"TKM","Turkmenistan","Asia, Central",1998,31.35,42.740002,14.44,86.129997,3384,4695,1633,9712
"TKM","Turkmenistan","Asia, Central",1999,30.07,39.439999,13.32,80.739998,3206,4305,1505,9015
"TLS","Timor-Leste","Asia, Southeast",1990,36.209999,33.630001,35.189999,101.4,1167,1063,1077,3307
"TLS","Timor-Leste","Asia, Southeast",1991,35.540001,32.52,33.470001,98.139999,1174,1048,1041,3263
"TLS","Timor-Leste","Asia, Southeast",1992,34.849998,31.49,31.950001,95.110001,1183,1042,1012,3237
"TLS","Timor-Leste","Asia, Southeast",1993,34.240002,30.59,30.780001,92.599998,1194,1039,989,3222
"TLS","Timor-Leste","Asia, Southeast",1994,33.709999,30.01,29.74,90.580002,1206,1041,977,3224
"TLS","Timor-Leste","Asia, Southeast",1995,33.400002,29.5,28.889999,89.010002,1221,1044,971,3237
"TLS","Timor-Leste","Asia, Southeast",1996,33.07,29.030001,28.280001,87.690002,1228,1047,968,3243
